TimeOfProc,UTC,File,CRC,DataSize,MissionID,STEUMod,InternalTime,centroid_numStars,liebe_succeed,liebe_sraTime,liebe_possibleMatch,liebeAD_succeed,liebeAD_vfyTime,liebeAD_numStarsSRA,liebeAD_ID1,liebeAD_ID2,liebeAD_ID3,liebeAD_Qeci2stsCoarse_w,liebeAD_Qeci2stsCoarse_i,liebeAD_Qeci2stsCoarse_j,liebeAD_Qeci2stsCoarse_k,liebeAD_numStarsVfyAD,liebeAD_qualityliebeAD_Qeci2sts_w,liebeAD_Qeci2sts_i,liebeAD_Qeci2sts_j,liebeAD_Qeci2sts_k,liebeProc_boreRA,liebeProc_boreDEC,liebeProc_Qeci2sat_w,liebeProc_Qeci2sat_i,liebeProc_Qeci2sat_j,liebeProc_Qeci2sat_k,centThresh_maxInt,centThresh_areaLargerThan,liebe_cat,liebeTol_minStar,liebeTol_angDist,liebeTol_coneDist,vfyTol_minDist,vfyTol_minStar,vfyTol_minQuality,pred_jday,pred_canSTS,pred_isSSA,pred_ELA,pred_x_ECI,pred_y_ECI,pred_z_ECI,pred_vx_ECI,pred_vy_ECI,pred_vz_ECI,pred_lat,pred_long,pred_alt,pred_Qeci2sts_w,pred_Qeci2sts_i,pred_Qeci2sts_j,pred_Qeci2sts_k,pred_boreRA,pred_boreDEC,pred_Qeci2sat_w,pred_Qeci2sat_i,pred_Qeci2sat_j,pred_Qeci2sat_k,adVcoarse,coarseVpred,adVpred,
2016-04-27 18:18:28,16-Jan-2016 21:23:10,569AB4BE,1,628,2016011621,1,129,6,1,0.017376,22,1,0.021819,3,4887,4933,4949,0.51813,0.17775,-0.43158,0.71672,6,1,0.51692,0.1771,-0.43206,0.71746,256.5164,34.3276,-0.11846,-0.18975,0.54266,0.80962,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3911,1,0,57.6016,-4577527.9995,-4935621.8472,-1630770.5897,5660.8721,-4985.3466,-798.8725,-13.7581,150.8316,549358.8242,0.51527,0.18668,-0.43477,0.71458,257.4429,33.5219,-0.12243,-0.18829,0.53454,0.81475,0.18749,1.1611,1.203,
2016-04-27 18:18:29,16-Jan-2016 21:23:20,569AB4C8,1,624,2016011621,1,139,6,1,0.017601,24,1,0.023795,3,4887,4933,4949,0.51788,0.17759,-0.43178,0.71682,6,1,0.51697,0.1771,-0.43218,0.71736,256.5041,34.3135,-0.11834,-0.18972,0.54259,0.80969,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3912,1,0,57.8596,-4520644.9686,-4985178.5212,-1638661.1269,5715.498,-4925.7816,-779.1882,-13.8249,151.4321,549363.63,0.51527,0.18668,-0.43477,0.71458,257.4429,33.5218,-0.12243,-0.18829,0.53454,0.81475,0.14046,1.1659,1.1973,
2016-04-27 18:18:29,16-Jan-2016 21:23:30,569AB4D2,1,628,2016011621,1,149,6,1,0.01734,24,1,0.022095,3,4887,4933,4949,0.51841,0.17782,-0.4317,0.71643,6,1,0.51712,0.17713,-0.43221,0.71722,256.4938,34.308,-0.11824,-0.18956,0.54255,0.80977,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3913,1,0,58.1135,-4463219.3307,-5034136.3794,-1646354.3155,5769.4374,-4865.6254,-759.4102,-13.89,152.0329,549367.0795,0.51527,0.18668,-0.43477,0.71458,257.4428,33.5217,-0.12243,-0.18829,0.53454,0.81475,0.19872,1.1528,1.1915,
2016-04-27 18:18:30,16-Jan-2016 21:23:40,569AB4DC,1,632,2016011621,1,159,6,1,0.01746,25,1,0.02328,3,4887,4933,4949,0.51795,0.17781,-0.43194,0.71661,6,1,0.51687,0.17723,-0.43239,0.71727,256.511,34.2815,-0.1183,-0.18982,0.54236,0.80983,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3914,1,0,58.3634,-4405257.7538,-5082489.7437,-1653849.2614,5822.6841,-4804.885,-739.5407,-13.9534,152.6341,549369.169,0.51527,0.18668,-0.43477,0.71458,257.4428,33.5216,-0.12243,-0.18829,0.53454,0.81475,0.16784,1.1343,1.173,
2016-04-27 18:18:30,16-Jan-2016 21:23:50,569AB4E6,1,616,2016011621,1,169,7,1,0.017533,22,1,0.021916,3,4887,4933,4949,0.51796,0.17778,-0.43199,0.71659,7,1,0.5173,0.17741,-0.43241,0.7169,256.4944,34.2704,-0.11812,-0.18931,0.54224,0.81005,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3916,1,0,58.6091,-4346766.9615,-5130232.9985,-1661145.0912,5875.2317,-4743.5672,-719.5821,-14.0152,153.2357,549369.8949,0.51527,0.18668,-0.43477,0.71458,257.4427,33.5215,-0.12243,-0.18829,0.53454,0.81475,0.10562,1.1358,1.1516,
2016-04-27 18:18:31,16-Jan-2016 21:24:00,569AB4F0,1,624,2016011621,1,179,7,1,0.017704,23,1,0.023012,3,4887,4933,4949,0.51767,0.17759,-0.43216,0.71674,7,1,0.5173,0.17739,-0.43251,0.71684,256.4843,34.259,-0.11802,-0.18934,0.54219,0.81009,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3917,1,0,58.8506,-4287754.4473,-5177360.0263,-1668240.8673,5927.0738,-4681.6801,-699.5369,-14.0752,153.8375,549369.2536,0.51527,0.18668,-0.43477,0.71458,257.4427,33.5214,-0.12243,-0.1883,0.53454,0.81475,0.063587,1.1445,1.1501,
2016-04-27 18:18:31,16-Jan-2016 21:24:10,569AB4FA,1,612,2016011621,1,189,5,1,0.017552,23,1,0.02044,3,4887,4933,4949,0.5178,0.17761,-0.43231,0.71655,5,1,0.51683,0.17699,-0.43269,0.71717,256.4687,34.2565,-0.11795,-0.19,0.54232,0.80986,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3918,1,0,59.0879,-4228227.0625,-5223865.3603,-1675135.7649,5978.2042,-4619.2306,-679.4074,-14.1335,154.4397,549367.2422,0.51527,0.18668,-0.43477,0.71458,257.4426,33.5213,-0.12243,-0.1883,0.53454,0.81475,0.15681,1.1376,1.187,
2016-04-27 18:18:32,16-Jan-2016 21:24:20,569AB504,1,608,2016011621,1,199,6,1,0.017819,25,1,0.023601,3,4887,4933,4949,0.51843,0.17799,-0.43212,0.71612,6,1,0.51738,0.17732,-0.43263,0.71673,256.4636,34.2475,-0.11785,-0.1893,0.54216,0.81015,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3919,1,0,59.3208,-4168191.7116,-5269743.5984,-1681828.98,6028.6171,-4556.2261,-659.1961,-14.1901,155.0423,549363.8576,0.51527,0.18668,-0.43477,0.71458,257.4425,33.5212,-0.12243,-0.1883,0.53454,0.81475,0.17003,1.1169,1.1526,
2016-04-27 18:18:32,16-Jan-2016 21:24:30,569AB50E,1,608,2016011621,1,209,8,1,0.01756,27,1,0.024761,3,4887,4933,4949,0.51829,0.1779,-0.4323,0.71613,8,1,0.51737,0.17748,-0.43279,0.71661,256.47,34.2209,-0.11781,-0.18929,0.54195,0.8103,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.392,1,0,59.5494,-4107656.0853,-5314988.8608,-1688319.6523,6078.3059,-4492.6746,-638.9053,-14.245,155.6451,549359.0973,0.51527,0.18668,-0.43478,0.71458,257.4425,33.5211,-0.12243,-0.1883,0.53454,0.81475,0.14016,1.115,1.1287,
2016-04-27 18:18:33,16-Jan-2016 21:24:40,569AB518,1,624,2016011621,1,219,7,1,0.017575,24,1,0.022176,3,4887,4933,4949,0.51825,0.17788,-0.43251,0.71604,7,1,0.51717,0.1773,-0.43304,0.71664,256.449,34.2005,-0.11763,-0.1896,0.5419,0.81028,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3921,1,0,59.7735,-4046626.9642,-5359596.0763,-1694607.0517,6127.2653,-4428.5831,-618.5375,-14.2981,156.2483,549352.9587,0.51527,0.18668,-0.43478,0.71458,257.4424,33.5209,-0.12242,-0.1883,0.53454,0.81475,0.16698,1.1085,1.1397,
2016-04-27 18:18:33,16-Jan-2016 21:24:50,569AB522,1,436,2016011621,1,229,6,1,0.017445,25,1,0.022931,3,4887,4933,4949,0.51814,0.17783,-0.43274,0.71599,6,1,0.51655,0.17713,-0.43328,0.71699,256.4647,34.1798,-0.11772,-0.19034,0.54184,0.81014,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3922,1,0,59.9931,-3985112.166,-5403559.5273,-1700690.37,6175.4889,-4363.9598,-598.0952,-14.3495,156.8517,549345.4398,0.51526,0.18668,-0.43478,0.71458,257.4423,33.5208,-0.12242,-0.1883,0.53454,0.81475,0.23785,1.103,1.1508,
2016-04-27 18:18:34,16-Jan-2016 21:25:00,569AB52C,1,620,2016011621,1,239,7,1,0.017458,25,1,0.023013,3,4887,4933,4949,0.51797,0.17789,-0.43306,0.7159,7,1,0.51717,0.17746,-0.43353,0.71631,256.4321,34.133,-0.11732,-0.18963,0.54147,0.8106,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3924,1,0,60.2081,-3923118.8309,-5446874.1125,-1706568.8994,6222.9712,-4298.8121,-577.5808,-14.3992,157.4555,549336.5386,0.51526,0.18668,-0.43478,0.71458,257.4422,33.5207,-0.12242,-0.18831,0.53454,0.81475,0.12591,1.0821,1.1056,
2016-04-27 18:18:34,16-Jan-2016 21:25:10,569AB536,1,628,2016011621,1,249,6,1,0.017784,26,1,0.023133,3,4887,4933,4949,0.51814,0.17807,-0.43316,0.71567,6,1,0.51689,0.17741,-0.43365,0.71645,256.4406,34.1209,-0.11737,-0.18996,0.54142,0.81056,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3925,1,0,60.4185,-3860654.1486,-5489534.7979,-1712241.9537,6269.7066,-4233.1477,-556.9967,-14.4471,158.0595,549326.2534,0.51526,0.18667,-0.43478,0.71458,257.4421,33.5206,-0.12242,-0.18831,0.53454,0.81475,0.19371,1.0635,1.1066,
2016-04-27 18:18:35,16-Jan-2016 21:25:20,569AB540,1,592,2016011621,1,259,7,1,0.01773,26,1,0.023933,3,4887,4933,4949,0.51846,0.17813,-0.43319,0.71541,7,1,0.51726,0.17748,-0.43376,0.7161,256.4118,34.105,-0.1171,-0.18957,0.54132,0.81076,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3926,1,0,60.6242,-3797726.12,-5531536.1138,-1717708.8029,6315.6892,-4166.9748,-536.3454,-14.4932,158.6638,549314.5829,0.51526,0.18667,-0.43478,0.71458,257.442,33.5204,-0.12242,-0.18831,0.53454,0.81475,0.18665,1.0656,1.098,
2016-04-27 18:18:35,16-Jan-2016 21:25:30,569AB54A,1,608,2016011621,1,269,7,1,0.016914,9,1,0.010838,3,4887,4908,4933,0.51865,0.17827,-0.4333,0.71517,7,1,0.5168,0.17732,-0.43387,0.71641,256.4241,34.0998,-0.1172,-0.19013,0.54134,0.8106,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3927,1,0,60.8251,-3734342.0488,-5572873.1857,-1722968.8108,6360.9137,-4100.3012,-515.6295,-14.5375,159.2684,549301.5258,0.51526,0.18667,-0.43478,0.71458,257.4419,33.5203,-0.12242,-0.18831,0.53454,0.81475,0.28488,1.0543,1.1112,
2016-04-27 18:18:36,16-Jan-2016 21:25:40,569AB554,1,608,2016011621,1,279,6,1,0.017706,26,1,0.023167,3,4887,4933,4949,0.51854,0.17826,-0.43325,0.71528,6,1,0.5168,0.17734,-0.43387,0.7164,256.4253,34.0989,-0.11721,-0.19012,0.54133,0.81061,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3928,1,0,61.0212,-3670509.2855,-5613541.2075,-1728021.3627,6405.3748,-4033.1344,-494.8512,-14.5801,159.8732,549287.0813,0.51526,0.18667,-0.43479,0.71458,257.4418,33.5202,-0.12242,-0.18831,0.53454,0.81475,0.26913,1.053,1.1093,
2016-04-27 18:18:36,16-Jan-2016 21:25:50,569AB55E,1,632,2016011621,1,289,7,1,0.017471,24,1,0.022427,3,4887,4933,4949,0.51769,0.17809,-0.43348,0.7158,7,1,0.51701,0.17772,-0.43392,0.71612,256.4448,34.0731,-0.11725,-0.18976,0.54104,0.81087,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3929,1,0,61.2125,-3606236.006,-5653534.9636,-1732865.8079,6449.0669,-3965.4831,-474.0133,-14.6209,160.4782,549271.2488,0.51526,0.18667,-0.43479,0.71458,257.4417,33.52,-0.12242,-0.18831,0.53454,0.81475,0.10784,1.0424,1.0642,
2016-04-27 18:18:37,16-Jan-2016 21:26:00,569AB568,1,600,2016011621,1,299,7,1,0.017526,25,1,0.023732,3,4887,4933,4949,0.5178,0.17822,-0.43354,0.71566,7,1,0.51702,0.17781,-0.43401,0.71604,256.4471,34.0586,-0.11722,-0.18974,0.54093,0.81096,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3931,1,0,61.3988,-3541529.6693,-5692849.8112,-1737501.5824,6491.9849,-3897.355,-453.1182,-14.6599,161.0835,549254.0278,0.51526,0.18667,-0.43479,0.71458,257.4416,33.5199,-0.12242,-0.18832,0.53454,0.81475,0.12248,1.0281,1.0526,
2016-04-27 18:18:37,16-Jan-2016 21:26:10,569AB572,1,608,2016011621,1,309,7,1,0.017626,25,1,0.023302,3,4887,4933,4949,0.51771,0.17838,-0.43371,0.71557,7,1,0.51689,0.17794,-0.43418,0.716,256.4589,34.0315,-0.11723,-0.18986,0.54073,0.81106,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3932,1,0,61.5801,-3476397.7794,-5731481.1775,-1741928.1437,6534.1238,-3828.7581,-432.1682,-14.6971,161.6891,549235.4181,0.51526,0.18667,-0.43479,0.71458,257.4415,33.5197,-0.12242,-0.18832,0.53453,0.81475,0.12973,1.0051,1.0333,
2016-04-27 18:18:38,16-Jan-2016 21:26:20,569AB57C,1,596,2016011621,1,319,6,1,0.017535,26,1,0.023762,3,4887,4933,4949,0.51815,0.17859,-0.43369,0.71523,6,1,0.51651,0.17774,-0.43427,0.71627,256.4621,34.0309,-0.11728,-0.19034,0.54079,0.8109,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3933,1,0,61.7563,-3410848.6782,-5769424.1065,-1746144.9212,6575.4782,-3759.701,-411.1661,-14.7325,162.2948,549215.4201,0.51525,0.18667,-0.43479,0.71458,257.4414,33.5196,-0.12241,-0.18832,0.53453,0.81475,0.25141,0.99448,1.0533,
2016-04-27 18:18:38,16-Jan-2016 21:26:30,569AB586,1,604,2016011621,1,329,6,1,0.017429,26,1,0.023152,3,4887,4933,4949,0.51832,0.17884,-0.4336,0.71509,6,1,0.51651,0.1779,-0.43423,0.71625,256.4816,34.0279,-0.1174,-0.19026,0.54071,0.81095,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3934,1,0,61.9274,-3344889.9722,-5806674.1921,-1750151.4235,6616.0434,-3690.1917,-390.1142,-14.7662,162.9008,549194.034,0.51525,0.18667,-0.43479,0.71458,257.4413,33.5194,-0.12241,-0.18832,0.53453,0.81475,0.27831,0.97483,1.0351,
2016-04-27 18:18:38,16-Jan-2016 21:26:40,569AB590,1,584,2016011621,1,339,7,1,0.017729,26,1,0.023377,3,4887,4933,4949,0.51796,0.17873,-0.43369,0.71532,7,1,0.51682,0.17813,-0.43424,0.71596,256.4798,34.0149,-0.11732,-0.18986,0.54056,0.81116,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3935,1,0,62.0934,-3278529.3107,-5843227.0996,-1753947.1809,6655.8147,-3620.2383,-369.0151,-14.798,163.5069,549171.2604,0.51525,0.18667,-0.4348,0.71458,257.4411,33.5193,-0.12241,-0.18832,0.53453,0.81475,0.1771,0.97254,1.0093,
2016-04-27 18:18:39,16-Jan-2016 21:26:50,569AB59A,1,432,2016011621,1,349,6,1,0.01754,26,1,0.023758,3,4887,4933,4949,0.5181,0.1788,-0.43354,0.71529,6,1,0.51669,0.17808,-0.43411,0.71615,256.4952,34.0333,-0.11749,-0.18999,0.54068,0.81103,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3936,1,0,62.2541,-3211775.1927,-5879078.1379,-1757531.7036,6694.7869,-3549.8497,-347.8714,-14.8279,164.1133,549147.1005,0.51525,0.18667,-0.4348,0.71458,257.441,33.5191,-0.12241,-0.18832,0.53453,0.81475,0.21605,0.97325,1.0163,
2016-04-27 18:18:39,16-Jan-2016 21:27:00,569AB5A4,1,584,2016011621,1,359,5,1,0.018162,25,1,0.023909,3,4887,4933,4949,0.51776,0.17883,-0.43366,0.71546,5,1,0.51622,0.17793,-0.43419,0.71648,256.5115,34.0305,-0.11762,-0.19055,0.54071,0.81086,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3937,1,0,62.4096,-3144635.3645,-5914223.1422,-1760904.5734,6732.9556,-3479.034,-326.6856,-14.8561,164.7198,549121.5553,0.51525,0.18667,-0.4348,0.71458,257.4409,33.519,-0.12241,-0.18833,0.53453,0.81475,0.24328,0.95656,1.0323,
2016-04-27 18:18:39,16-Jan-2016 21:27:10,569AB5AE,1,620,2016011621,1,369,4,1,0.016519,1,0,0.0016131,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457404.3939,1,0,62.5597,-3077117.6121,-5948658.0209,-1764065.3939,6770.3162,-3407.7993,-305.4601,-14.8824,165.3265,549094.6261,0.51525,0.18666,-0.4348,0.71458,257.4407,33.5188,-0.12241,-0.18833,0.53453,0.81475,
