TimeOfProc,UTC,File,CRC,DataSize,MissionID,STEUMod,InternalTime,centroid_numStars,liebe_succeed,liebe_sraTime,liebe_possibleMatch,liebeAD_succeed,liebeAD_vfyTime,liebeAD_numStarsSRA,liebeAD_ID1,liebeAD_ID2,liebeAD_ID3,liebeAD_Qeci2stsCoarse_w,liebeAD_Qeci2stsCoarse_i,liebeAD_Qeci2stsCoarse_j,liebeAD_Qeci2stsCoarse_k,liebeAD_numStarsVfyAD,liebeAD_qualityliebeAD_Qeci2sts_w,liebeAD_Qeci2sts_i,liebeAD_Qeci2sts_j,liebeAD_Qeci2sts_k,liebeProc_boreRA,liebeProc_boreDEC,liebeProc_Qeci2sat_w,liebeProc_Qeci2sat_i,liebeProc_Qeci2sat_j,liebeProc_Qeci2sat_k,centThresh_maxInt,centThresh_areaLargerThan,liebe_cat,liebeTol_minStar,liebeTol_angDist,liebeTol_coneDist,vfyTol_minDist,vfyTol_minStar,vfyTol_minQuality,pred_jday,pred_canSTS,pred_isSSA,pred_ELA,pred_x_ECI,pred_y_ECI,pred_z_ECI,pred_vx_ECI,pred_vy_ECI,pred_vz_ECI,pred_lat,pred_long,pred_alt,pred_Qeci2sts_w,pred_Qeci2sts_i,pred_Qeci2sts_j,pred_Qeci2sts_k,pred_boreRA,pred_boreDEC,pred_Qeci2sat_w,pred_Qeci2sat_i,pred_Qeci2sat_j,pred_Qeci2sat_k,adVcoarse,coarseVpred,adVpred,
2016-04-27 18:21:50,22-Jan-2016 15:47:20,56A24F08,1,604,2016012215,2,169,9,1,0.016828,8,1,0.012191,3,6159,6125,6074,0.8645,0.11721,0.33835,-0.35274,9,1,0.86438,0.11687,0.33865,-0.35285,318.7553,48.0142,0.13761,0.253,-0.53494,-0.79429,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1579,0,0,37.0417,-1302052.4044,-6698145.6368,-1187224.0668,7255.9925,-1666.569,1455.5012,-9.9445,-99.051,548535.48,0.85534,0.13309,0.35155,-0.3565,316.6381,45.8402,-0.12948,-0.24286,0.52157,0.8076,0.055766,2.6243,2.6246,
2016-04-27 18:21:50,22-Jan-2016 15:47:30,56A24F12,1,620,2016012215,2,179,7,1,0.017598,21,1,0.025993,3,6159,6074,6148,0.86432,0.11704,0.33863,-0.35296,7,1,0.86436,0.1167,0.33875,-0.35286,318.7842,48.0099,0.13776,0.25289,-0.535,-0.79426,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.158,0,0,37.5121,-1229415.2273,-6714408.8193,-1172597.6205,7271.1961,-1586.0154,1469.7131,-9.8201,-98.4684,548500.8559,0.85534,0.13309,0.35155,-0.3565,316.6379,45.8403,-0.12948,-0.24287,0.52157,0.8076,0.043429,2.6073,2.6309,
2016-04-27 18:21:51,22-Jan-2016 15:47:40,56A24F1C,1,604,2016012215,2,189,9,1,0.016628,9,1,0.013803,3,6159,6125,6074,0.86436,0.11686,0.33863,-0.35294,9,1,0.86444,0.11648,0.33884,-0.35265,318.8358,48.0078,0.13808,0.25295,-0.53498,-0.7942,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1581,0,0,37.9818,-1156630.0842,-6729865.5549,-1157829.8763,7285.5266,-1505.27,1483.7482,-9.6945,-97.8863,548465.1557,0.85534,0.13309,0.35155,-0.3565,316.6378,45.8403,-0.12948,-0.24287,0.52157,0.8076,0.060452,2.6241,2.6504,
2016-04-27 18:21:51,22-Jan-2016 15:47:50,56A24F26,1,600,2016012215,2,199,8,1,0.016696,7,1,0.011431,3,6159,6125,6074,0.86454,0.11679,0.33861,-0.35252,8,1,0.86457,0.11651,0.33885,-0.3523,318.8553,48.0058,0.13827,0.25322,-0.5348,-0.79419,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1582,0,0,38.4506,-1083706.3015,-6744513.8515,-1142922.7301,7298.9821,-1424.3429,1497.6047,-9.5677,-97.3046,548428.3887,0.85534,0.1331,0.35155,-0.35649,316.6376,45.8404,-0.12948,-0.24287,0.52157,0.8076,0.049243,2.6475,2.6608,
2016-04-27 18:21:51,22-Jan-2016 15:48:00,56A24F30,1,576,2016012215,2,209,9,1,0.016782,7,1,0.011042,3,6159,6125,6074,0.86461,0.11685,0.3388,-0.35215,9,1,0.86455,0.11636,0.33908,-0.35219,318.8957,47.9855,0.13853,0.25312,-0.53473,-0.79423,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1583,0,0,38.9185,-1010652.3442,-6758352.002,-1127877.9163,7311.561,-1343.2436,1511.2811,-9.4399,-96.7234,548390.564,0.85534,0.1331,0.35154,-0.35649,316.6374,45.8404,-0.12948,-0.24287,0.52157,0.8076,0.064835,2.6412,2.6606,
2016-04-27 18:21:51,22-Jan-2016 15:48:10,56A24F3A,1,580,2016012215,2,219,8,1,0.01728,20,1,0.02668,3,6159,6148,6094,0.86462,0.11674,0.33902,-0.35196,8,1,0.86451,0.11611,0.33914,-0.35231,318.9295,47.9877,0.13866,0.25294,-0.5349,-0.79415,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1584,0,0,39.3856,-937476.6911,-6771378.3829,-1112697.184,7323.2619,-1261.9814,1524.7756,-9.3109,-96.1426,548351.6906,0.85534,0.1331,0.35154,-0.35649,316.6372,45.8405,-0.12948,-0.24287,0.52157,0.8076,0.085407,2.6402,2.673,
2016-04-27 18:21:52,22-Jan-2016 15:48:20,56A24F44,1,620,2016012215,2,229,9,1,0.016838,8,1,0.012013,3,6159,6125,6074,0.86466,0.1166,0.3389,-0.35203,9,1,0.86463,0.11613,0.33917,-0.352,318.9477,47.9843,0.13884,0.25317,-0.53474,-0.79416,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1586,0,0,39.8517,-864188.7193,-6783591.3125,-1097382.4818,7334.0832,-1180.5667,1538.0867,-9.1809,-95.5623,548311.7784,0.85535,0.1331,0.35154,-0.35649,316.637,45.8406,-0.12948,-0.24287,0.52157,0.8076,0.062906,2.6597,2.6817,
2016-04-27 18:21:52,22-Jan-2016 15:48:30,56A24F4E,1,588,2016012215,2,239,9,1,0.016937,10,1,0.015575,3,6159,6125,6148,0.86536,0.11717,0.33876,-0.35025,9,1,0.86483,0.11607,0.33909,-0.35159,318.9804,47.9958,0.13909,0.25353,-0.53462,-0.79407,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1587,0,0,40.3169,-790796.9366,-6794989.3648,-1081935.5917,7344.0237,-1099.0088,1551.2127,-9.0498,-94.9824,548270.8365,0.85535,0.1331,0.35154,-0.35649,316.6368,45.8406,-0.12948,-0.24287,0.52157,0.8076,0.21207,2.7028,2.7099,
2016-04-27 18:21:52,22-Jan-2016 15:48:40,56A24F58,1,628,2016012215,2,249,10,1,0.01675,8,1,0.012594,3,6159,6125,6148,0.86527,0.11703,0.33904,-0.35023,10,1,0.86474,0.11588,0.33939,-0.35159,319.0224,47.9676,0.13935,0.25327,-0.53459,-0.79413,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1588,0,0,40.7811,-717309.8618,-6805571.1988,-1066358.3095,7353.0822,-1017.3173,1564.152,-8.9177,-94.403,548228.8744,0.85535,0.1331,0.35154,-0.35649,316.6366,45.8407,-0.12948,-0.24288,0.52157,0.8076,0.21658,2.6932,2.7029,
2016-04-27 18:21:52,22-Jan-2016 15:48:50,56A24F62,1,612,2016012215,2,259,8,1,0.016756,10,1,0.015406,3,6159,6125,6074,0.86497,0.11667,0.33919,-0.35096,8,1,0.8648,0.1162,0.33954,-0.35118,319.0061,47.9376,0.13943,0.25354,-0.53416,-0.79433,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1589,0,0,41.2443,-643736.9125,-6815335.4444,-1050652.6349,7361.2574,-935.5026,1576.9031,-8.7845,-93.824,548185.9022,0.85535,0.1331,0.35154,-0.35649,316.6364,45.8407,-0.12947,-0.24288,0.52157,0.8076,0.073865,2.6771,2.6806,
2016-04-27 18:21:53,22-Jan-2016 15:49:00,56A24F6C,1,608,2016012215,2,269,7,1,0.017757,20,1,0.024449,3,6159,6074,6148,0.8647,0.11637,0.33964,-0.35129,7,1,0.86468,0.11595,0.33979,-0.35132,319.0455,47.9185,0.13962,0.2532,-0.53425,-0.79434,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.159,0,0,41.7065,-570086.6304,-6824280.9591,-1034820.3953,7368.5485,-853.574,1589.4645,-8.6503,-93.2455,548141.9294,0.85535,0.13311,0.35154,-0.35649,316.6363,45.8408,-0.12947,-0.24288,0.52157,0.8076,0.050549,2.6541,2.6774,
2016-04-27 18:21:53,22-Jan-2016 15:49:10,56A24F76,1,576,2016012215,2,279,9,1,0.016841,8,1,0.012071,3,6159,6125,6074,0.86504,0.11659,0.33944,-0.35057,9,1,0.86488,0.11619,0.33977,-0.35076,319.0455,47.9113,0.13978,0.25369,-0.53387,-0.79441,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1591,0,0,42.1675,-496367.565,-6832406.685,-1018863.4314,7374.9545,-771.5412,1601.8347,-8.5151,-92.6674,548096.9656,0.85535,0.13311,0.35154,-0.35649,316.6361,45.8409,-0.12947,-0.24288,0.52157,0.8076,0.065674,2.6834,2.6832,
2016-04-27 18:21:53,22-Jan-2016 15:49:20,56A24F80,1,588,2016012215,2,289,7,1,0.01715,17,1,0.02376,3,6159,6148,6041,0.86431,0.11581,0.34009,-0.35199,7,1,0.86477,0.1157,0.34001,-0.35097,319.1177,47.9029,0.1401,0.25327,-0.53413,-0.79431,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1593,0,0,42.6275,-422589.1647,-6839711.566,-1002783.7917,7380.4745,-689.4145,1614.012,-8.3789,-92.0897,548051.0212,0.85535,0.13311,0.35154,-0.35649,316.6359,45.8409,-0.12947,-0.24288,0.52157,0.8076,0.12985,2.6397,2.6999,
2016-04-27 18:21:53,22-Jan-2016 15:49:30,56A24F8A,1,572,2016012215,2,299,7,1,0.016857,7,1,0.011494,3,6159,6125,6148,0.86546,0.11691,0.33967,-0.34918,7,1,0.86489,0.116,0.34008,-0.3505,319.1046,47.8829,0.14019,0.25363,-0.53372,-0.79446,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1594,0,0,43.0862,-348759.9955,-6846194.7438,-986583.3472,7385.108,-607.2034,1625.9951,-8.2417,-91.5124,548004.106,0.85535,0.13311,0.35154,-0.35649,316.6357,45.841,-0.12947,-0.24288,0.52157,0.8076,0.2007,2.7087,2.6891,
2016-04-27 18:21:54,22-Jan-2016 15:49:40,56A24F94,1,572,2016012215,2,309,8,1,0.016742,7,1,0.010874,3,6159,6125,6074,0.86498,0.11621,0.3399,-0.3504,8,1,0.86492,0.11583,0.3402,-0.35038,319.1448,47.8761,0.14043,0.25361,-0.53371,-0.79443,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1595,0,0,43.5438,-274888.6288,-6851855.4453,-970263.9816,7388.8544,-524.9176,1637.7826,-8.1036,-90.9356,547956.23,0.85535,0.13311,0.35154,-0.35649,316.6356,45.841,-0.12947,-0.24289,0.52157,0.8076,0.055878,2.6895,2.7021,
2016-04-27 18:21:54,22-Jan-2016 15:49:50,56A24F9E,1,592,2016012215,2,319,10,1,0.017091,7,1,0.011496,3,6159,6125,6074,0.86511,0.11631,0.33992,-0.35001,10,1,0.865,0.11581,0.34023,-0.35015,319.1637,47.8727,0.14059,0.25376,-0.5336,-0.79443,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1596,0,0,44.0002,-200984.5335,-6856692.9291,-953827.79,7391.7131,-442.5674,1649.373,-7.9645,-90.3591,547907.4036,0.85535,0.13311,0.35153,-0.35649,316.6354,45.8411,-0.12947,-0.24289,0.52156,0.8076,0.070147,2.6988,2.7122,
2016-04-27 18:21:54,22-Jan-2016 15:50:00,56A24FA8,1,576,2016012215,2,329,7,1,0.017152,18,1,0.024576,3,6159,6148,6041,0.86464,0.11574,0.34042,-0.35088,7,1,0.86499,0.11551,0.34041,-0.35011,319.2211,47.8639,0.1409,0.25361,-0.53367,-0.79437,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1597,0,0,44.4553,-127056.2908,-6860706.6223,-937276.685,7393.6838,-360.1624,1660.7649,-7.8245,-89.7831,547857.6369,0.85535,0.13311,0.35153,-0.35649,316.6352,45.8411,-0.12947,-0.24289,0.52156,0.8076,0.10037,2.6703,2.7289,
2016-04-27 18:21:54,22-Jan-2016 15:50:10,56A24FB2,1,576,2016012215,2,339,8,1,0.016838,8,1,0.012298,3,6159,6125,6074,0.86517,0.11632,0.34013,-0.34966,8,1,0.86512,0.11594,0.34043,-0.34963,319.1876,47.8446,0.1409,0.25404,-0.5332,-0.79455,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1598,0,0,44.9091,-53112.4849,-6863896.0374,-920612.5911,7394.7662,-277.7121,1671.957,-7.6837,-89.2075,547806.94,0.85535,0.13311,0.35153,-0.35648,316.6351,45.8412,-0.12947,-0.24289,0.52156,0.8076,0.05679,2.6999,2.7132,
2016-04-27 18:21:55,22-Jan-2016 15:50:20,56A24FBC,1,576,2016012215,2,349,7,1,0.016589,8,1,0.012573,3,6159,6125,6148,0.86574,0.11672,0.34021,-0.34804,7,1,0.86514,0.11577,0.34064,-0.34942,319.2353,47.8269,0.14122,0.25401,-0.53311,-0.79456,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.16,1,0,45.3616,20837.405,-6866260.7488,-903837.6479,7394.9601,-195.2271,1682.9478,-7.5419,-88.6323,547755.3237,0.85535,0.13311,0.35153,-0.35648,316.6349,45.8413,-0.12947,-0.24289,0.52156,0.8076,0.21029,2.7507,2.7238,
2016-04-27 18:21:55,22-Jan-2016 15:50:30,56A24FC6,1,612,2016012215,2,359,10,1,0.016678,7,1,0.010668,3,6159,6125,6074,0.86519,0.11616,0.34036,-0.34944,10,1,0.86516,0.11558,0.34061,-0.34946,319.2609,47.8377,0.14132,0.25398,-0.53324,-0.79447,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1601,1,0,45.8127,94784.7915,-6867800.4695,-886953.8074,7394.2655,-112.7169,1693.736,-7.3993,-88.0575,547702.7981,0.85535,0.13312,0.35153,-0.35648,316.6347,45.8413,-0.12947,-0.24289,0.52156,0.8076,0.071892,2.7085,2.741,
2016-04-27 18:21:55,22-Jan-2016 15:50:40,56A24FD0,1,596,2016012215,2,369,8,1,0.016582,8,1,0.012257,3,6159,6125,6074,0.86539,0.11627,0.34048,-0.34878,8,1,0.86516,0.11572,0.34087,-0.34915,319.2714,47.8024,0.14151,0.25404,-0.53291,-0.79463,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.1602,1,0,46.2623,168721.0868,-6868514.9984,-869963.0332,7392.6824,-30.1911,1704.3205,-7.2558,-87.483,547649.3737,0.85535,0.13312,0.35153,-0.35648,316.6346,45.8414,-0.12947,-0.24289,0.52156,0.8076,0.092383,2.7268,2.7271,
