19	-29
19	-28
19	-27
19	2
19	3
19	11
19	47
19	48
19	49
19	50
19	51
20	-89
20	-88
20	-87
20	-86
20	-85
20	-84
20	-83
20	-58
20	-37
20	-36
20	-33
20	0
20	1
20	2
20	48
20	49
20	51
20	64
20	82
21	-89
21	-88
21	-87
21	-86
21	-85
21	-84
21	-83
21	-61
21	1
21	64
21	81
21	84
22	-89
22	-88
22	-87
22	-86
22	-85
22	-84
22	-83
22	-66
22	-60
22	-37
22	-36
22	-35
22	53
22	59
22	64
22	81
22	82
23	-89
23	-88
23	-87
23	-86
23	-85
23	-84
23	-83
23	-59
23	-37
23	-36
23	-35
23	1
23	59
23	63
23	64
23	65
23	81
24	-89
24	-88
24	-87
24	-86
24	-85
24	-84
24	-83
24	-61
24	-37
24	-36
24	24
24	36
24	59
24	60
24	63
24	64
24	65
25	-89
25	-88
25	-87
25	-86
25	-85
25	-84
25	-83
25	-61
25	-60
25	-37
25	-36
25	20
25	25
25	60
25	62
25	63
25	64
25	65
25	69
25	70
26	-89
26	-88
26	-87
26	-86
26	-85
26	-84
26	-83
26	-59
26	-39
26	-38
26	-37
26	-36
26	-33
26	18
26	57
26	58
26	59
26	60
26	61
26	62
26	63
26	64
26	65
26	66
26	67
26	68
26	69
26	70
26	80
27	-89
27	-88
27	-87
27	-86
27	-85
27	-84
27	-83
27	-63
27	-62
27	-61
27	-60
27	-48
27	-39
27	-38
27	-37
27	-34
27	-33
27	18
27	57
27	58
27	59
27	60
27	61
27	62
27	63
27	64
27	65
27	66
27	67
27	68
27	69
27	70
27	80
28	-89
28	-88
28	-87
28	-86
28	-85
28	-84
28	-83
28	-62
28	-59
28	-49
28	-48
28	-40
28	-39
28	-38
28	-37
28	-34
28	-33
28	-18
28	-12
28	12
28	13
28	14
28	60
28	61
28	62
28	63
28	64
28	65
28	66
28	67
28	68
28	69
28	79
29	-89
29	-88
29	-87
29	-86
29	-85
29	-84
29	-83
29	-62
29	-61
29	-57
29	-55
29	-49
29	-48
29	-47
29	-42
29	-41
29	-40
29	-39
29	-38
29	-11
29	-10
29	10
29	11
29	12
29	14
29	15
29	16
29	58
29	59
29	60
29	61
29	62
29	63
29	64
29	65
29	66
29	67
29	68
29	69
29	79
29	80
29	81
29	82
30	-89
30	-88
30	-87
30	-86
30	-85
30	-84
30	-83
30	-61
30	-60
30	-59
30	-58
30	-57
30	-49
30	-48
30	-47
30	-41
30	-40
30	-39
30	-38
30	-17
30	-15
30	-14
30	-12
30	-11
30	-10
30	14
30	59
30	60
30	61
30	62
30	63
30	64
30	65
30	66
30	67
30	68
30	69
30	78
30	79
31	-89
31	-88
31	-87
31	-86
31	-85
31	-84
31	-83
31	-59
31	-49
31	-48
31	-47
31	-46
31	-42
31	-40
31	-14
31	-13
31	-11
31	-10
31	-9
31	15
31	17
31	59
31	60
31	61
31	62
31	63
31	64
31	65
31	66
31	67
31	68
31	69
31	79
31	80
31	81
31	83
32	-89
32	-88
32	-87
32	-86
32	-85
32	-84
32	-83
32	-60
32	-49
32	-48
32	-47
32	-46
32	-43
32	-42
32	-41
32	-9
32	59
32	60
32	61
32	62
32	63
32	64
32	65
32	67
32	68
32	69
32	79
32	80
32	81
32	82
33	-89
33	-88
33	-87
33	-86
33	-85
33	-84
33	-83
33	-57
33	-48
33	-47
33	-46
33	-45
33	58
33	59
33	60
33	61
33	62
33	63
33	64
33	65
33	68
33	69
33	77
33	78
33	79
33	80
33	81
34	-89
34	-88
34	-87
34	-86
34	-85
34	-84
34	-83
34	-49
34	-48
34	-47
34	-46
34	-45
34	-44
34	-16
34	3
34	29
34	60
34	61
34	62
34	63
34	64
34	65
34	69
34	79
34	80
34	83
34	84
34	85
34	86
34	87
35	-89
35	-88
35	-87
35	-86
35	-85
35	-84
35	-83
35	-55
35	-49
35	-48
35	-47
35	-46
35	-45
35	27
35	29
35	30
35	52
35	60
35	61
35	62
35	63
35	64
35	65
35	78
35	79
35	80
35	81
36	-89
36	-88
36	-87
36	-86
36	-85
36	-84
36	-83
36	-66
36	-57
36	-56
36	-55
36	-53
36	-49
36	-48
36	-47
36	-46
36	-45
36	-21
36	5
36	13
36	15
36	16
36	18
36	29
36	59
36	61
36	62
36	63
36	64
36	76
36	77
36	78
36	79
36	80
37	-89
37	-88
37	-87
37	-86
37	-85
37	-84
37	-83
37	-57
37	-56
37	-49
37	-48
37	-47
37	-46
37	-22
37	-21
37	4
37	5
37	6
37	15
37	16
37	17
37	21
37	61
37	62
37	63
37	64
37	79
37	81
37	82
38	-89
38	-88
38	-87
38	-86
38	-85
38	-84
38	-83
38	-82
38	-67
38	-56
38	-20
38	-17
38	5
38	6
38	7
38	13
38	16
38	17
38	18
38	19
38	61
38	62
38	63
38	64
38	79
38	80
39	-89
39	-88
39	-87
39	-86
39	-85
39	-84
39	-83
39	-21
39	5
39	6
39	7
39	10
39	11
39	12
39	18
39	53
39	61
39	62
39	63
39	79
39	80
39	81
39	82
40	-89
40	-88
40	-87
40	-86
40	-85
40	-84
40	-83
40	-56
40	-50
40	-49
40	-46
40	-7
40	-6
40	5
40	6
40	7
40	8
40	9
40	10
40	11
40	12
40	62
40	63
40	77
40	78
40	79
41	-89
41	-88
41	-87
41	-86
41	-85
41	-84
41	-83
41	-58
41	-57
41	-56
41	-55
41	-51
41	-49
41	-48
41	-47
41	-9
41	-8
41	-7
41	-6
41	-5
41	-3
41	6
41	7
41	8
41	9
41	10
41	11
41	12
41	14
41	21
41	52
41	53
41	63
41	64
41	80
41	81
41	82
41	83
42	-89
42	-88
42	-87
42	-86
42	-85
42	-84
42	-59
42	-58
42	-57
42	-56
42	7
42	8
42	9
42	10
42	11
42	12
42	14
42	44
42	64
42	80
42	81
43	-89
43	-88
43	-87
43	-86
43	-85
43	-84
43	-59
43	-58
43	-57
43	-27
43	-26
43	-25
43	-24
43	-3
43	10
43	11
43	12
43	80
43	81
43	82
43	83
43	84
43	85
44	-89
44	-88
44	-87
44	-86
44	-85
44	-84
44	-59
44	-58
44	-57
44	-56
44	1
44	12
44	34
44	35
44	36
44	52
44	57
44	80
44	81
45	-89
45	-88
45	-87
45	-86
45	-85
45	-84
45	-58
45	-57
45	-56
45	-55
45	-54
45	-47
45	-46
45	-45
45	-43
45	-16
45	-1
45	0
45	1
45	12
45	13
45	14
45	33
45	34
45	35
45	36
45	37
45	43
45	79
45	80
45	81
45	82
45	83
46	-89
46	-88
46	-87
46	-86
46	-85
46	-84
46	-60
46	-58
46	-57
46	-56
46	-55
46	-54
46	-53
46	-52
46	-50
46	-48
46	-47
46	-43
46	-3
46	-2
46	-1
46	12
46	14
46	32
46	33
46	34
46	35
46	36
46	43
46	80
46	81
47	-89
47	-88
47	-87
47	-86
47	-85
47	-84
47	-56
47	-55
47	-54
47	-53
47	-49
47	-48
47	-47
47	-46
47	-38
47	-15
47	0
47	1
47	14
47	34
47	35
47	36
47	40
47	67
47	69
47	81
47	82
48	-89
48	-88
48	-87
48	-86
48	-85
48	-84
48	-57
48	-56
48	-55
48	-54
48	-53
48	-52
48	-51
48	-50
48	-49
48	-48
48	12
48	39
48	40
48	81
49	-89
49	-88
49	-87
49	-86
49	-85
49	-84
49	-58
49	-55
49	-54
49	-53
49	-52
49	-51
49	-50
49	-49
49	-48
49	-17
49	-16
49	37
49	38
49	39
49	40
49	68
50	-89
50	-88
50	-87
50	-86
50	-85
50	-84
50	-67
50	-59
50	-57
50	-56
50	-55
50	-54
50	-53
50	-52
50	-51
50	-50
50	-49
50	-15
50	-14
50	38
50	39
50	40
50	41
50	55
50	81
50	84
50	85
50	87
51	-89
51	-88
51	-87
51	-86
51	-85
51	-84
51	-67
51	-66
51	-65
51	-55
51	-54
51	-53
51	-52
51	-51
51	-50
51	-49
51	-48
51	-17
51	-16
51	-15
51	38
51	40
51	58
51	79
51	81
51	82
52	-89
52	-88
52	-87
52	-86
52	-85
52	-84
52	-58
52	-55
52	-52
52	-51
52	-50
52	-49
52	-17
52	-16
52	38
52	39
52	81
52	82
53	-89
53	-88
53	-87
53	-86
53	-85
53	-84
53	-68
53	-51
53	-50
53	-49
53	-48
53	-40
53	38
53	39
53	55
54	-89
54	-88
54	-87
54	-86
54	-85
54	-84
54	-83
54	-69
54	-58
54	-55
54	-50
54	5
54	54
54	55
54	56
54	68
54	81
54	82
55	-89
55	-88
55	-87
55	-86
55	-85
55	-84
55	-69
55	-51
55	-50
55	-49
55	-44
55	-28
55	18
55	21
55	22
55	23
55	24
55	81
55	82
55	83
55	84
56	-89
56	-88
56	-87
56	-86
56	-85
56	-84
56	-48
56	18
56	19
56	20
56	21
56	22
56	23
56	24
56	25
56	27
56	52
56	53
56	81
56	82
56	85
56	86
57	-89
57	-88
57	-87
57	-86
57	-85
57	-84
57	-69
57	-49
57	-48
57	-45
57	18
57	19
57	20
57	21
57	22
57	23
57	24
57	25
57	26
57	61
57	81
57	82
58	-89
58	-88
58	-87
58	-86
58	-85
58	-84
58	-56
58	-48
58	-47
58	23
58	45
58	67
58	81
58	82
58	83
58	84
59	-89
59	-88
59	-87
59	-86
59	-85
59	-47
59	19
59	24
59	43
59	44
59	45
59	81
59	83
60	-89
60	-88
60	-87
60	-86
60	-85
60	-69
60	-47
60	18
60	19
60	20
60	21
60	22
60	23
60	24
60	25
60	26
60	81
60	82
60	86
61	-89
61	-88
61	-87
61	-86
61	-85
61	-84
61	-69
61	-28
61	19
61	20
61	21
61	22
61	23
61	24
61	25
61	44
61	55
61	81
61	83
62	-89
62	-88
62	-87
62	-86
62	-85
62	-69
62	-55
62	-37
62	20
62	21
62	22
62	23
62	24
62	25
62	38
62	81
62	82
62	83
63	-89
63	-88
63	-87
63	-86
63	-85
63	-69
63	-56
63	-55
63	-18
63	0
63	1
63	22
63	23
63	24
63	48
63	81
63	82
63	83
63	84
63	85
64	-89
64	-88
64	-87
64	-86
64	-85
64	-66
64	-56
64	-55
64	-19
64	-18
64	-17
64	1
64	12
64	24
64	57
64	58
64	59
64	61
64	81
64	82
64	83
64	84
64	86
65	-89
65	-88
65	-87
65	-86
65	-85
65	-84
65	-69
65	-68
65	-67
65	-56
65	-55
65	-54
65	-21
65	-20
65	-19
65	-18
65	-3
65	1
65	2
65	3
65	9
65	10
65	11
65	12
65	13
65	18
65	24
65	55
65	56
65	58
65	81
65	82
65	84
65	85
66	-89
66	-88
66	-87
66	-86
66	-85
66	-57
66	-56
66	-55
66	-54
66	-47
66	-38
66	-23
66	-18
66	9
66	11
66	12
66	13
66	14
66	23
66	24
66	25
66	43
66	48
66	59
66	81
66	82
66	85
66	86
67	-89
67	-88
67	-87
67	-86
67	-85
67	-57
67	-56
67	-55
67	-54
67	-53
67	-24
67	5
67	9
67	11
67	13
67	14
67	23
67	24
67	25
67	43
67	81
67	82
67	83
67	85
68	-89
68	-88
68	-87
68	-86
68	-85
68	-57
68	-56
68	-55
68	-54
68	-53
68	8
68	9
68	10
68	11
68	22
68	23
68	24
68	25
68	44
68	63
68	80
68	81
68	82
68	84
69	-89
69	-88
69	-87
69	-86
69	-85
69	-72
69	-57
69	-56
69	-55
69	-54
69	-53
69	-52
69	8
69	10
69	11
69	21
69	22
69	23
69	24
69	25
69	26
69	32
69	80
69	81
69	82
69	83
69	84
69	86
70	-89
70	-88
70	-87
70	-86
70	-85
70	-84
70	-58
70	-57
70	-56
70	-55
70	-54
70	-53
70	-52
70	-25
70	-8
70	-7
70	10
70	11
70	17
70	21
70	22
70	23
70	24
70	25
70	26
70	27
70	30
70	31
70	32
70	34
70	80
70	81
70	82
70	83
71	-89
71	-88
71	-87
71	-86
71	-85
71	-84
71	-72
71	-71
71	-59
71	-58
71	-57
71	-56
71	-55
71	-54
71	-53
71	-52
71	-51
71	-25
71	20
71	21
71	22
71	23
71	24
71	25
71	26
71	27
71	28
71	46
71	80
71	81
71	82
71	83
72	-89
72	-88
72	-87
72	-86
72	-85
72	-84
72	-71
72	-61
72	-60
72	-59
72	-58
72	-57
72	-56
72	-55
72	-54
72	-53
72	-52
72	-51
72	-24
72	20
72	21
72	22
72	23
72	24
72	25
72	26
72	27
72	28
72	29
72	80
72	81
72	82
72	83
72	84
73	-89
73	-88
73	-87
73	-86
73	-85
73	-84
73	-83
73	-82
73	-72
73	-61
73	-60
73	-59
73	-58
73	-57
73	-56
73	-55
73	-54
73	-53
73	-52
73	-51
73	-50
73	-27
73	-22
73	-21
73	-19
73	-18
73	11
73	19
73	20
73	21
73	22
73	23
73	24
73	25
73	26
73	27
73	28
73	30
73	80
73	81
73	82
73	83
73	84
73	86
74	-89
74	-88
74	-87
74	-86
74	-85
74	-84
74	-73
74	-61
74	-60
74	-59
74	-58
74	-57
74	-56
74	-55
74	-54
74	-53
74	-52
74	-51
74	-50
74	-28
74	-15
74	20
74	21
74	22
74	23
74	24
74	25
74	26
74	27
74	80
74	81
74	82
74	83
74	84
74	86
75	-89
75	-88
75	-87
75	-86
75	-85
75	-84
75	-82
75	-61
75	-60
75	-59
75	-58
75	-57
75	-56
75	-55
75	-54
75	-53
75	-52
75	-51
75	-50
75	-49
75	-48
75	-47
75	-46
75	-45
75	-44
75	-41
75	-40
75	-30
75	-29
75	-16
75	-15
75	20
75	21
75	22
75	23
75	24
75	25
75	26
75	27
75	28
75	37
75	38
75	39
75	80
75	81
75	82
75	85
76	-89
76	-88
76	-87
76	-86
76	-85
76	-84
76	-83
76	-79
76	-73
76	-61
76	-60
76	-59
76	-58
76	-57
76	-56
76	-55
76	-54
76	-53
76	-52
76	-51
76	-50
76	-48
76	-47
76	-46
76	-45
76	-44
76	-42
76	-41
76	-29
76	-17
76	-16
76	-15
76	21
76	22
76	23
76	24
76	25
76	26
76	27
76	36
76	37
76	38
76	39
76	46
76	80
76	81
76	82
76	83
76	84
76	85
76	87
77	-89
77	-88
77	-87
77	-86
77	-85
77	-84
77	-60
77	-59
77	-58
77	-57
77	-56
77	-55
77	-54
77	-53
77	-52
77	-47
77	-46
77	-45
77	-44
77	-43
77	-42
77	-41
77	-30
77	-28
77	-18
77	-17
77	-16
77	-15
77	14
77	21
77	22
77	23
77	24
77	25
77	26
77	31
77	34
77	36
77	80
77	81
77	82
77	83
77	84
78	-89
78	-88
78	-87
78	-86
78	-85
78	-82
78	-74
78	-72
78	-60
78	-59
78	-58
78	-57
78	-56
78	-55
78	-54
78	-53
78	-52
78	-46
78	-45
78	-44
78	-43
78	-42
78	-18
78	-17
78	-16
78	-15
78	27
78	28
78	29
78	33
78	45
78	80
78	82
78	86
79	-89
79	-88
79	-87
79	-86
79	-85
79	-81
79	-79
79	-74
79	-60
79	-59
79	-58
79	-57
79	-56
79	-55
79	-54
79	-53
79	-45
79	-44
79	-43
79	-42
79	-18
79	-17
79	-16
79	-15
79	5
79	9
79	17
79	28
79	29
79	31
79	32
79	33
79	34
79	36
79	80
79	81
79	83
79	84
79	86
80	-89
80	-88
80	-87
80	-86
80	-85
80	-79
80	-78
80	-76
80	-74
80	-59
80	-58
80	-57
80	-56
80	-55
80	-54
80	-42
80	-18
80	-17
80	-16
80	1
80	2
80	26
80	30
80	32
80	33
80	35
80	36
80	37
80	38
80	45
80	80
80	81
80	82
81	-89
81	-88
81	-87
81	-86
81	-85
81	-81
81	-75
81	-74
81	-59
81	-58
81	-57
81	-56
81	-55
81	-41
81	-28
81	-18
81	-17
81	-16
81	-11
81	1
81	2
81	29
81	30
81	32
81	33
81	34
81	36
81	37
81	38
81	80
81	81
81	82
81	83
82	-89
82	-88
82	-87
82	-86
82	-80
82	-79
82	-78
82	-77
82	-76
82	-75
82	-74
82	-59
82	-58
82	-57
82	-31
82	-30
82	-28
82	-27
82	-26
82	-19
82	-18
82	-17
82	-16
82	-10
82	1
82	2
82	26
82	27
82	30
82	35
82	36
82	37
82	38
82	39
82	80
82	82
82	83
82	85
82	88
83	-89
83	-88
83	-87
83	-86
83	-78
83	-77
83	-76
83	-75
83	-67
83	-28
83	-19
83	-18
83	-17
83	-16
83	-15
83	16
83	26
83	27
83	29
83	30
83	35
83	36
83	37
83	38
83	39
83	80
83	81
83	82
83	83
83	84
83	86
84	-89
84	-88
84	-87
84	-86
84	-80
84	-77
84	-76
84	-75
84	-19
84	-18
84	-17
84	-16
84	-10
84	-1
84	0
84	29
84	36
84	37
84	38
84	80
84	82
84	83
84	84
84	85
85	-89
85	-88
85	-87
85	-86
85	-79
85	-78
85	-77
85	-76
85	-75
85	-74
85	-73
85	-68
85	-28
85	-19
85	-18
85	-17
85	-1
85	0
85	80
86	-89
86	-88
86	-87
86	-86
86	-78
86	-77
86	-76
86	-75
86	-18
86	-2
86	-1
86	0
86	38
86	61
86	80
87	-89
87	-88
87	-87
87	-86
87	-77
87	-76
87	-75
87	-74
87	-34
87	-33
87	-32
87	-31
87	-30
87	-29
87	-5
87	-2
87	-1
87	2
87	60
87	61
87	62
87	63
87	83
87	84
88	-89
88	-88
88	-87
88	-86
88	-76
88	-74
88	-34
88	-33
88	-32
88	-31
88	-30
88	-29
88	-28
88	-27
88	-26
88	-8
88	-1
88	1
88	2
88	60
88	61
88	62
88	63
88	82
88	83
88	84
88	85
88	86
89	-89
89	-88
89	-87
89	-86
89	-76
89	-75
89	-73
89	-71
89	-70
89	-69
89	-67
89	-34
89	-33
89	-32
89	-31
89	-30
89	-29
89	-26
89	-9
89	0
89	1
89	2
89	32
89	59
89	60
89	61
89	62
89	63
89	64
89	80
89	81
89	82
89	87
90	-89
90	-88
90	-87
90	-86
90	-76
90	-75
90	-33
90	-32
90	-31
90	-30
90	-27
90	-26
90	-25
90	-7
90	2
90	18
90	19
90	20
90	21
90	59
90	60
90	61
90	62
90	63
90	64
90	80
90	81
91	-89
91	-88
91	-87
91	-86
91	-76
91	-75
91	-70
91	-68
91	-33
91	-32
91	-31
91	-27
91	18
91	19
91	20
91	21
91	61
91	62
91	63
91	64
92	-89
92	-88
92	-87
92	-86
92	-70
92	-67
92	-60
92	-35
92	-34
92	-33
92	19
92	20
92	21
92	63
92	64
92	80
92	81
92	82
93	-89
93	-88
93	-87
93	-86
93	-76
93	-75
93	-73
93	-70
93	-48
93	-36
93	-35
93	-34
93	-1
93	0
93	1
93	19
93	20
93	34
93	64
93	80
94	-89
94	-88
94	-87
94	-86
94	-76
94	-75
94	-68
94	-36
94	-35
94	-34
94	-1
94	1
94	36
94	37
94	41
94	87
95	-89
95	-88
95	-87
95	-86
95	-76
95	-75
95	-74
95	-37
95	-36
95	-35
95	-10
95	21
95	22
95	23
95	24
95	25
95	26
95	36
95	41
96	-89
96	-88
96	-87
96	-86
96	-76
96	-75
96	-74
96	-68
96	-38
96	-37
96	-36
96	-35
96	-21
96	-10
96	22
96	23
96	24
96	25
96	26
96	35
96	39
96	80
96	81
96	82
97	-89
97	-88
97	-87
97	-86
97	-76
97	-67
97	-39
97	-38
97	-37
97	-36
97	-33
97	-32
97	-31
97	-21
97	-10
97	22
97	23
97	24
97	25
97	26
97	38
97	87
98	-89
98	-88
98	-87
98	-86
98	-77
98	-76
98	-75
98	-67
98	-38
98	-37
98	-36
98	-35
98	-34
98	-33
98	-32
98	-31
98	-22
98	-10
98	-1
98	0
98	23
98	24
98	38
98	80
99	-89
99	-88
99	-87
99	-86
99	-77
99	-76
99	-74
99	-72
99	-67
99	-57
99	-48
99	-47
99	-38
99	-37
99	-36
99	-35
99	-34
99	-33
99	-32
99	-31
99	-30
99	-10
99	-3
99	-2
99	-1
99	86
100	-89
100	-88
100	-87
100	-86
100	-77
100	-68
100	-67
100	-66
100	-57
100	-56
100	-55
100	-48
100	-47
100	-38
100	-37
100	-36
100	-35
100	-34
100	-9
101	-89
101	-88
101	-87
101	-86
101	-66
101	-57
101	-56
101	-55
101	-54
101	-53
101	-52
101	-48
101	-47
101	-38
101	-36
101	-35
101	-34
101	-11
101	-10
101	-9
102	-89
102	-88
102	-87
102	-86
102	-85
102	-67
102	-66
102	-57
102	-56
102	-55
102	-54
102	-53
102	-49
102	-48
102	-47
102	-46
102	-39
102	-38
102	-37
102	-36
102	-35
102	-34
102	-13
102	-12
102	-11
102	-10
102	-9
102	-7
102	-6
102	-3
102	86
103	-89
103	-88
103	-87
103	-86
103	-85
103	-67
103	-57
103	-56
103	-55
103	-54
103	-53
103	-49
103	-48
103	-47
103	-46
103	-40
103	-39
103	-34
103	-18
103	-17
103	-16
103	-13
103	-12
103	-11
103	-10
103	-8
103	-7
104	-89
104	-88
104	-87
104	-86
104	-85
104	-76
104	-72
104	-68
104	-67
104	-57
104	-56
104	-55
104	-54
104	-53
104	-49
104	-48
104	-47
104	-46
104	-44
104	-42
104	-41
104	-40
104	-39
104	-37
104	-36
104	-35
104	-34
104	-22
104	-18
104	-17
104	-16
104	-12
104	-11
104	-10
104	-9
104	-8
105	-89
105	-88
105	-87
105	-86
105	-85
105	-57
105	-56
105	-55
105	-54
105	-53
105	-49
105	-48
105	-47
105	-44
105	-43
105	-42
105	-40
105	-33
105	-32
105	-24
105	-22
105	-18
105	-17
105	-12
105	-11
105	-10
105	-8
105	-7
105	27
106	-89
106	-88
106	-87
106	-86
106	-85
106	-76
106	-68
106	-67
106	-57
106	-56
106	-55
106	-54
106	-53
106	-48
106	-44
106	-43
106	-42
106	-41
106	-40
106	-39
106	-37
106	-35
106	-34
106	-29
106	-24
106	-18
106	-12
106	-11
106	-10
107	-89
107	-88
107	-87
107	-86
107	-85
107	-57
107	-56
107	-55
107	-54
107	-53
107	-44
107	-43
107	-42
107	-41
107	-40
107	-39
107	-38
107	-24
107	-23
107	-22
107	-12
107	-11
107	-10
107	-9
107	5
107	7
108	-89
108	-88
108	-87
108	-86
108	-85
108	-66
108	-65
108	-57
108	-56
108	-55
108	-54
108	-53
108	-44
108	-43
108	-42
108	-41
108	-40
108	-39
108	-38
108	-32
108	-30
108	-28
108	-11
108	-10
108	6
108	12
109	-89
109	-88
109	-87
109	-86
109	-85
109	-69
109	-57
109	-56
109	-44
109	-43
109	-42
109	-41
109	-40
109	-39
109	-32
109	-31
109	-30
109	-28
109	-27
109	-10
109	4
109	35
109	55
109	56
109	57
109	58
109	61
109	62
110	-89
110	-88
110	-87
110	-86
110	-85
110	-69
110	-64
110	-56
110	-51
110	-45
110	-44
110	-43
110	-42
110	-41
110	-40
110	-38
110	-31
110	-30
110	-29
110	-28
110	-27
110	-26
110	-19
110	-17
110	56
110	57
110	58
110	59
111	-89
111	-88
111	-87
111	-86
111	-85
111	-64
111	-63
111	-58
111	-57
111	-45
111	-44
111	-43
111	-42
111	-41
111	-40
111	-39
111	-30
111	-29
111	-28
111	-27
111	-26
111	5
111	44
112	-89
112	-88
112	-87
112	-86
112	-85
112	-46
112	-45
112	-44
112	-43
112	-42
112	-41
112	-30
112	-29
112	-28
112	-26
112	-25
112	-24
112	-23
112	-22
112	1
112	3
112	38
113	-89
113	-88
113	-87
113	-86
113	-85
113	-48
113	-47
113	-46
113	-43
113	-42
113	-41
113	-26
113	-25
113	-24
113	-23
113	41
113	43
113	66
114	-89
114	-88
114	-87
114	-86
114	-85
114	-59
114	-49
114	-48
114	-47
114	-45
114	-44
114	-43
114	-42
114	-41
114	-26
114	-25
114	-24
114	-1
114	14
114	39
114	40
114	66
114	67
115	-89
115	-88
115	-87
115	-86
115	-85
115	-72
115	-70
115	-65
115	-63
115	-48
115	-47
115	-44
115	-43
115	-42
115	-26
115	-25
115	-24
115	14
115	41
115	43
115	66
115	67
115	68
116	-89
116	-88
116	-87
116	-86
116	-85
116	-67
116	-65
116	-55
116	-51
116	-48
116	-47
116	-43
116	-42
116	-41
116	-40
116	-27
116	-26
116	40
116	41
116	42
116	69
117	-89
117	-88
117	-87
117	-86
117	-85
117	-73
117	-71
117	-47
117	-43
117	-42
117	-41
117	-40
117	-27
117	-26
117	39
117	40
117	41
117	69
117	70
118	-89
118	-88
118	-87
118	-86
118	-85
118	-84
118	-56
118	-47
118	-43
118	-42
118	-41
118	-40
118	12
118	25
118	39
118	40
118	69
118	70
119	-89
119	-88
119	-87
119	-86
119	-85
119	-84
119	-68
119	-65
119	-27
119	22
119	37
119	38
119	39
119	71
120	-89
120	-88
120	-87
120	-86
120	-85
120	-84
120	-51
120	-38
120	-36
120	-35
120	22
120	37
120	38
120	71
121	-89
121	-88
121	-87
121	-86
121	-85
121	-84
121	-59
121	-25
121	-23
121	-21
