TimeOfProc,UTC,File,CRC,DataSize,MissionID,STEUMod,InternalTime,centroid_numStars,liebe_succeed,liebe_sraTime,liebe_possibleMatch,liebeAD_succeed,liebeAD_vfyTime,liebeAD_numStarsSRA,liebeAD_ID1,liebeAD_ID2,liebeAD_ID3,liebeAD_Qeci2stsCoarse_w,liebeAD_Qeci2stsCoarse_i,liebeAD_Qeci2stsCoarse_j,liebeAD_Qeci2stsCoarse_k,liebeAD_numStarsVfyAD,liebeAD_qualityliebeAD_Qeci2sts_w,liebeAD_Qeci2sts_i,liebeAD_Qeci2sts_j,liebeAD_Qeci2sts_k,liebeProc_boreRA,liebeProc_boreDEC,liebeProc_Qeci2sat_w,liebeProc_Qeci2sat_i,liebeProc_Qeci2sat_j,liebeProc_Qeci2sat_k,centThresh_maxInt,centThresh_areaLargerThan,liebe_cat,liebeTol_minStar,liebeTol_angDist,liebeTol_coneDist,vfyTol_minDist,vfyTol_minStar,vfyTol_minQuality,pred_jday,pred_canSTS,pred_isSSA,pred_ELA,pred_x_ECI,pred_y_ECI,pred_z_ECI,pred_vx_ECI,pred_vy_ECI,pred_vz_ECI,pred_lat,pred_long,pred_alt,pred_Qeci2sts_w,pred_Qeci2sts_i,pred_Qeci2sts_j,pred_Qeci2sts_k,pred_boreRA,pred_boreDEC,pred_Qeci2sat_w,pred_Qeci2sat_i,pred_Qeci2sat_j,pred_Qeci2sat_k,adVcoarse,coarseVpred,adVpred,
2016-04-27 18:24:18,31-Jan-2016 05:11:40,56AD978C,1,660,2016013105,2,129,8,1,0.017085,8,1,0.010016,3,6625,6675,6596,0.87257,0.00017253,0.40019,-0.28012,8,1,0.87265,0.00055328,0.39997,-0.28019,342.1197,42.8476,0.28348,0.23687,-0.53299,-0.76122,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7164,1,0,82.437,6532172.9513,-1549553.9068,1685171.9501,1894.7944,7323.072,-627.6309,14.2631,139.0659,544873.307,0.87282,0.0075165,0.38978,-0.29361,340.3025,44.1096,-0.26713,-0.23681,0.54105,0.76147,0.052017,2.1271,2.0892,
2016-04-27 18:24:18,31-Jan-2016 05:11:50,56AD9796,1,704,2016013105,2,139,9,1,0.017025,5,1,0.0065833,3,6625,6675,6596,0.87256,0.00011497,0.40006,-0.28034,9,1,0.87265,0.00031691,0.3998,-0.28043,342.1396,42.8687,0.28344,0.23677,-0.5333,-0.76105,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7166,1,0,82.2797,6550727.7493,-1476230.8158,1678794.0187,1816.0898,7341.2745,-647.9242,14.2086,139.6697,544822.9131,0.87282,0.0075128,0.38978,-0.29361,340.3031,44.1095,-0.26713,-0.23681,0.54105,0.76146,0.040618,2.1027,2.0689,
2016-04-27 18:24:18,31-Jan-2016 05:12:00,56AD97A0,1,676,2016013105,2,149,10,1,0.01703,8,1,0.010086,3,6625,6675,6596,0.87265,6.2333e-05,0.39984,-0.28036,10,1,0.87277,0.00032443,0.39954,-0.28043,342.1404,42.9006,0.28333,0.23697,-0.53342,-0.76094,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7167,1,0,82.1114,6568494.4557,-1402729.8154,1672213.5114,1737.1646,7358.5942,-668.1399,14.1524,140.2732,544771.6704,0.87282,0.007509,0.38978,-0.29361,340.3037,44.1093,-0.26714,-0.23681,0.54105,0.76146,0.047919,2.0888,2.0517,
2016-04-27 18:24:18,31-Jan-2016 05:12:10,56AD97AA,1,660,2016013105,2,159,9,1,0.017278,8,1,0.010143,3,6625,6675,6577,0.87266,2.8324e-05,0.39957,-0.28073,9,1,0.87286,0.0004389,0.3994,-0.28036,342.1299,42.9188,0.28323,0.23717,-0.5334,-0.76093,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7168,1,0,81.9325,6585470.7733,-1329060.337,1665431.2705,1658.0291,7375.0288,-688.2752,14.0945,140.8763,544719.5883,0.87282,0.0075053,0.38978,-0.29361,340.3043,44.1092,-0.26714,-0.23681,0.54105,0.76146,0.069524,2.0426,2.0432,
2016-04-27 18:24:19,31-Jan-2016 05:12:20,56AD97B4,1,696,2016013105,2,169,9,1,0.017177,8,1,0.0099935,3,6625,6675,6596,0.87285,0.00026542,0.39957,-0.28016,9,1,0.87276,0.00036119,0.39931,-0.28078,342.1143,42.9303,0.28301,0.23692,-0.53369,-0.76089,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7169,1,0,81.7431,6601654.7157,-1255230.9456,1658448.0842,1578.6924,7390.5764,-708.328,14.0349,141.4792,544666.6759,0.87282,0.0075017,0.38978,-0.29361,340.3049,44.109,-0.26714,-0.23681,0.54105,0.76146,0.079275,2.0788,2.0051,
2016-04-27 18:24:19,31-Jan-2016 05:12:30,56AD97BE,1,668,2016013105,2,179,12,1,0.017103,8,1,0.015492,3,6625,6677,6675,0.87269,-0.00027635,0.39935,-0.28093,12,1,0.8728,0.00033414,0.39923,-0.28076,342.1203,42.9394,0.28301,0.23698,-0.53373,-0.76084,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.717,1,0,81.5433,6617044.3786,-1181250.2233,1651264.7613,1499.1636,7405.2351,-728.2958,13.9736,142.0817,544612.9427,0.87282,0.0074981,0.38978,-0.29361,340.3054,44.1089,-0.26715,-0.23681,0.54105,0.76146,0.075109,2.0264,2.0036,
2016-04-27 18:24:19,31-Jan-2016 05:12:40,56AD97C8,1,664,2016013105,2,189,9,1,0.017222,8,1,0.010055,3,6625,6675,6577,0.87286,8.8668e-05,0.39919,-0.28065,9,1,0.87299,0.00040473,0.39902,-0.2805,342.129,42.9666,0.28302,0.23736,-0.53367,-0.76076,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7171,1,0,81.3334,6631637.7688,-1107127.6639,1643882.2219,1419.453,7419.003,-748.1761,13.9105,142.6839,544558.3988,0.87281,0.0074945,0.38979,-0.29361,340.306,44.1088,-0.26715,-0.23681,0.54105,0.76146,0.046773,2.0211,2.0088,
2016-04-27 18:24:19,31-Jan-2016 05:12:50,56AD97D2,1,644,2016013105,2,199,9,1,0.016985,7,1,0.0090871,3,6625,6675,6596,0.87284,7.1273e-05,0.39922,-0.28068,9,1,0.87286,0.0003393,0.39904,-0.28085,342.1152,42.9635,0.28288,0.23707,-0.53387,-0.76077,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7172,1,0,81.1135,6645433.1761,-1032871.886,1636301.3239,1339.5698,7431.8784,-767.9666,13.8458,143.2857,544503.0538,0.87281,0.0074909,0.38979,-0.29361,340.3065,44.1086,-0.26715,-0.2368,0.54105,0.76146,0.041729,2.0211,1.9832,
2016-04-27 18:24:20,31-Jan-2016 05:13:00,56AD97DC,1,664,2016013105,2,209,9,1,0.017103,8,1,0.011526,3,6625,6675,6577,0.87291,0.00012399,0.399,-0.28077,9,1,0.87311,0.00053074,0.39882,-0.28039,342.1198,42.9913,0.28292,0.23763,-0.53365,-0.76073,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7174,1,0,80.884,6658428.973,-958491.5226,1628522.9458,1259.5233,7443.8599,-787.665,13.7794,143.8872,544446.9175,0.87281,0.0074874,0.38979,-0.29361,340.3071,44.1085,-0.26716,-0.2368,0.54105,0.76145,0.071195,1.9977,2.0001,
2016-04-27 18:24:20,31-Jan-2016 05:13:10,56AD97E6,1,668,2016013105,2,219,9,1,0.017059,8,1,0.010055,3,6625,6675,6596,0.87298,0.00024314,0.39891,-0.28069,9,1,0.873,0.00049728,0.39864,-0.28098,342.0873,43.0131,0.28254,0.23733,-0.53404,-0.76069,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7175,1,0,80.6449,6670623.4726,-883996.1199,1620548.0843,1179.3237,7454.9459,-807.2686,13.7113,144.4883,544390.0007,0.87281,0.0074839,0.38979,-0.29361,340.3076,44.1084,-0.26716,-0.2368,0.54105,0.76145,0.054083,1.9932,1.94,
2016-04-27 18:24:20,31-Jan-2016 05:13:20,56AD97F0,1,660,2016013105,2,229,9,1,0.017147,8,1,0.010131,3,6625,6675,6596,0.87306,0.0003523,0.39878,-0.28063,9,1,0.87309,0.0006193,0.39852,-0.28088,342.0774,43.0291,0.28247,0.23753,-0.534,-0.76068,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7176,1,0,80.3965,6682015.2869,-809394.0405,1612377.6329,1098.9799,7465.135,-826.7754,13.6416,145.0891,544332.3133,0.87281,0.0074805,0.38979,-0.29361,340.3082,44.1082,-0.26716,-0.2368,0.54106,0.76145,0.052088,1.9851,1.935,
2016-04-27 18:24:21,31-Jan-2016 05:13:30,56AD97FA,1,660,2016013105,2,239,11,1,0.016951,8,1,0.010135,3,6625,6675,6596,0.87314,0.0004821,0.39865,-0.28054,11,1,0.8731,0.00060255,0.39842,-0.28099,342.0738,43.0407,0.28238,0.23753,-0.5341,-0.76064,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7177,1,0,80.139,6692602.9344,-734694.8598,1604012.6388,1018.5023,7474.426,-846.1829,13.5701,145.6895,544273.8663,0.87281,0.0074771,0.38979,-0.2936,340.3087,44.1081,-0.26716,-0.2368,0.54106,0.76145,0.05919,1.9787,1.9211,
2016-04-27 18:24:21,31-Jan-2016 05:13:40,56AD9804,1,656,2016013105,2,249,8,1,0.017049,8,1,0.011374,3,6625,6675,6577,0.87318,0.00034079,0.39824,-0.28099,8,1,0.87331,0.00075905,0.39809,-0.28081,342.0655,43.0826,0.28224,0.23796,-0.5341,-0.76056,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7178,1,0,79.8726,6702385.1691,-659907.2652,1595454.0743,937.9002,7482.8176,-865.4886,13.4971,146.2895,544214.6702,0.87281,0.0074737,0.38979,-0.2936,340.3092,44.108,-0.26717,-0.2368,0.54106,0.76145,0.056993,1.9229,1.9097,
2016-04-27 18:24:21,31-Jan-2016 05:13:50,56AD980E,1,632,2016013105,2,259,8,1,0.017028,7,1,0.0091091,3,6625,6675,6596,0.87331,0.00066068,0.39821,-0.28063,8,1,0.87339,0.0009053,0.39792,-0.2808,342.0466,43.1032,0.28209,0.23813,-0.5341,-0.76056,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7179,1,0,79.5976,6711360.8287,-585039.9536,1586702.932,857.1829,7490.309,-884.6905,13.4224,146.8891,544154.7357,0.87281,0.0074704,0.38979,-0.2936,340.3098,44.1078,-0.26717,-0.2368,0.54106,0.76145,0.048484,1.9372,1.8947,
2016-04-27 18:24:21,31-Jan-2016 05:14:00,56AD9818,1,672,2016013105,2,269,9,1,0.017033,8,1,0.011399,3,6625,6675,6577,0.87335,0.00076827,0.39797,-0.28086,9,1,0.8735,0.0011123,0.39777,-0.28066,342.0277,43.122,0.28197,0.23841,-0.534,-0.76059,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7181,1,0,79.3141,6719528.741,-510102.5357,1577760.3335,776.3607,7496.899,-903.786,13.3461,147.4883,544094.0742,0.87281,0.0074671,0.38979,-0.2936,340.3103,44.1077,-0.26717,-0.2368,0.54106,0.76145,0.054355,1.8987,1.8904,
2016-04-27 18:24:22,31-Jan-2016 05:14:10,56AD9822,1,644,2016013105,2,279,9,1,0.016999,8,1,0.010424,3,6625,6675,6596,0.87355,0.0010135,0.39794,-0.28028,9,1,0.87347,0.001106,0.39766,-0.28094,342.0108,43.1364,0.28177,0.23829,-0.5342,-0.76056,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7182,1,0,79.0224,6726887.9406,-435103.7278,1568627.3188,695.4432,7502.587,-922.7729,13.2681,148.0872,544032.6967,0.87281,0.0074639,0.3898,-0.2936,340.3108,44.1076,-0.26718,-0.2368,0.54106,0.76145,0.083518,1.9377,1.8582,
2016-04-27 18:24:22,31-Jan-2016 05:14:20,56AD982C,1,644,2016013105,2,289,9,1,0.016904,7,1,0.0091013,3,6625,6675,6596,0.87347,0.00078379,0.39766,-0.28093,9,1,0.87354,0.0011123,0.39738,-0.28108,342.0028,43.1703,0.28157,0.2384,-0.5344,-0.76046,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7183,1,0,78.7226,6733437.5463,-360052.2526,1559304.9472,614.4395,7507.372,-941.649,13.1886,148.6856,543970.6143,0.87281,0.0074607,0.3898,-0.2936,340.3113,44.1075,-0.26718,-0.23679,0.54106,0.76144,0.052783,1.874,1.8303,
2016-04-27 18:24:22,31-Jan-2016 05:14:30,56AD9836,1,652,2016013105,2,299,9,1,0.017249,8,1,0.010317,3,6625,6675,6596,0.87363,0.0010021,0.39753,-0.28061,9,1,0.8736,0.0011621,0.39725,-0.28111,341.9949,43.1872,0.28147,0.2385,-0.53445,-0.76043,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7184,1,0,78.415,6739176.6964,-284957.746,1549794.4143,533.3602,7511.2537,-960.4118,13.1075,149.2837,543907.839,0.87281,0.0074575,0.3898,-0.2936,340.3118,44.1074,-0.26718,-0.23679,0.54106,0.76144,0.068254,1.8859,1.8182,
2016-04-27 18:24:22,31-Jan-2016 05:14:40,56AD9840,1,676,2016013105,2,309,12,1,0.017532,5,1,0.0069524,3,6625,6675,6596,0.87363,0.0010719,0.39745,-0.28071,11,0.91667,0.87359,0.0011757,0.3972,-0.28119,341.9884,43.1929,0.2814,0.23849,-0.53451,-0.76042,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7185,1,0,78.0998,6744104.7075,-209828.9435,1540096.8258,452.2145,7514.2313,-979.0592,13.0247,149.8813,543844.3821,0.87281,0.0074544,0.3898,-0.2936,340.3123,44.1073,-0.26719,-0.23679,0.54106,0.76144,0.062604,1.8692,1.8081,
2016-04-27 18:24:23,31-Jan-2016 05:14:50,56AD984A,1,660,2016013105,2,319,12,1,0.016993,8,1,0.015688,3,6625,6677,6675,0.87374,0.00094138,0.39724,-0.28066,12,1,0.87366,0.0012356,0.39708,-0.28114,341.9838,43.2082,0.28134,0.23863,-0.53451,-0.76039,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7186,1,0,77.7772,6748220.9801,-134674.5846,1530213.3073,371.012,7516.3045,-997.589,12.9404,150.4785,543780.2551,0.87281,0.0074513,0.3898,-0.2936,340.3128,44.1071,-0.26719,-0.23679,0.54106,0.76144,0.067931,1.8694,1.8032,
2016-04-27 18:24:23,31-Jan-2016 05:15:00,56AD9854,1,676,2016013105,2,329,12,1,0.017005,10,1,0.013,3,6625,6675,6596,0.87375,0.0012928,0.39717,-0.28073,12,1,0.87371,0.0013806,0.3969,-0.28126,341.9564,43.2308,0.2811,0.23872,-0.53459,-0.7604,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7188,1,0,77.4474,6751524.9645,-59504.3196,1520145.1265,289.763,7517.4731,-1015.9988,12.8546,151.0753,543715.4705,0.87281,0.0074483,0.3898,-0.2936,340.3133,44.107,-0.26719,-0.23679,0.54106,0.76144,0.069123,1.843,1.7761,
2016-04-27 18:24:23,31-Jan-2016 05:15:10,56AD985E,1,676,2016013105,2,339,11,1,0.017574,8,1,0.01183,3,6625,6675,6577,0.87371,0.001227,0.39693,-0.28118,11,1,0.8737,0.0014045,0.3968,-0.28142,341.9431,43.2437,0.28095,0.23869,-0.53471,-0.76038,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7189,1,0,77.1106,6754016.2595,15673.1058,1509893.4543,208.477,7517.7368,-1034.2865,12.7672,151.6716,543650.04,0.87281,0.0074453,0.3898,-0.2936,340.3138,44.1069,-0.26719,-0.23679,0.54106,0.76144,0.03796,1.792,1.7545,
2016-04-27 18:24:24,31-Jan-2016 05:15:20,56AD9868,1,680,2016013105,2,349,9,1,0.017223,8,1,0.010259,3,6625,6675,6596,0.8737,0.0013395,0.39698,-0.28117,9,1,0.87378,0.0015919,0.39665,-0.28137,341.9205,43.2617,0.2808,0.23889,-0.53466,-0.76041,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.719,1,0,76.767,6755694.5488,90848.9449,1499459.481,127.1634,7517.0955,-1052.4498,12.6783,152.2676,543583.9755,0.87281,0.0074423,0.3898,-0.2936,340.3142,44.1068,-0.2672,-0.23679,0.54107,0.76144,0.054217,1.7903,1.7434,
2016-04-27 18:24:24,31-Jan-2016 05:15:30,56AD9872,1,668,2016013105,2,359,9,1,0.017163,8,1,0.010749,3,6625,6675,6596,0.87374,0.0014032,0.39686,-0.2812,9,1,0.8738,0.001698,0.39658,-0.28143,341.9024,43.2705,0.28067,0.23894,-0.53467,-0.76044,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7191,1,0,76.4168,6756559.5948,166013.5432,1488844.545,45.8325,7515.5493,-1070.4866,12.5878,152.8631,543517.2897,0.87281,0.0074394,0.3898,-0.2936,340.3147,44.1067,-0.2672,-0.23679,0.54107,0.76144,0.053575,1.7782,1.7303,
2016-04-27 18:24:24,31-Jan-2016 05:15:40,56AD987C,1,680,2016013105,2,369,11,1,0.016953,8,1,0.010251,3,6625,6675,6596,0.87371,0.0013975,0.39682,-0.28136,11,1,0.87384,0.0016931,0.39647,-0.28145,341.9026,43.2847,0.28061,0.23901,-0.53474,-0.76039,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457418.7192,1,0,76.0602,6756611.2795,241158.1544,1478049.8813,-35.506,7513.0983,-1088.3946,12.4958,153.4581,543449.9949,0.87281,0.0074365,0.3898,-0.2936,340.3152,44.1066,-0.2672,-0.23679,0.54107,0.76143,0.055473,1.7611,1.7228,
