TimeOfProc,UTC,File,CRC,DataSize,MissionID,STEUMod,InternalTime,centroid_numStars,liebe_succeed,liebe_sraTime,liebe_possibleMatch,liebeAD_succeed,liebeAD_vfyTime,liebeAD_numStarsSRA,liebeAD_ID1,liebeAD_ID2,liebeAD_ID3,liebeAD_Qeci2stsCoarse_w,liebeAD_Qeci2stsCoarse_i,liebeAD_Qeci2stsCoarse_j,liebeAD_Qeci2stsCoarse_k,liebeAD_numStarsVfyAD,liebeAD_qualityliebeAD_Qeci2sts_w,liebeAD_Qeci2sts_i,liebeAD_Qeci2sts_j,liebeAD_Qeci2sts_k,liebeProc_boreRA,liebeProc_boreDEC,liebeProc_Qeci2sat_w,liebeProc_Qeci2sat_i,liebeProc_Qeci2sat_j,liebeProc_Qeci2sat_k,centThresh_maxInt,centThresh_areaLargerThan,liebe_cat,liebeTol_minStar,liebeTol_angDist,liebeTol_coneDist,vfyTol_minDist,vfyTol_minStar,vfyTol_minQuality,pred_jday,pred_canSTS,pred_isSSA,pred_ELA,pred_x_ECI,pred_y_ECI,pred_z_ECI,pred_vx_ECI,pred_vy_ECI,pred_vz_ECI,pred_lat,pred_long,pred_alt,pred_Qeci2sts_w,pred_Qeci2sts_i,pred_Qeci2sts_j,pred_Qeci2sts_k,pred_boreRA,pred_boreDEC,pred_Qeci2sat_w,pred_Qeci2sat_i,pred_Qeci2sat_j,pred_Qeci2sat_k,adVcoarse,coarseVpred,adVpred,
2016-04-27 18:28:29,05-Mar-2016 21:56:10,56DB55FA,1,1320,2016030521,2,29,12,1,0.017196,11,0,0.014906,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457453.414,1,0,51.8203,6718142.9269,-1609837.2537,27464.4925,1700.7292,7147.4407,1965.1638,0.31769,-146.3833,530250.027,0.96348,-0.034053,0.26351,-0.033334,5.3819,59.1824,-0.3798,-0.48164,0.46727,0.63674,
2016-04-27 18:28:30,05-Mar-2016 21:56:20,56DB5604,1,1296,2016030521,2,39,12,1,0.017059,11,0,0.014706,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457453.4141,1,0,52.0945,6734743.3209,-1538266.1689,47114.2434,1619.2957,7166.4969,1964.7107,0.48187,-145.8158,530212.9132,0.96348,-0.034054,0.26351,-0.033333,5.3821,59.1824,-0.3798,-0.48164,0.46727,0.63674,
2016-04-27 18:28:31,05-Mar-2016 21:56:30,56DB560E,1,1240,2016030521,2,49,12,1,0.016655,3,0,0.0055724,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457453.4142,1,0,52.3656,6750528.3149,-1466509.1436,66758.192,1537.6651,7184.6857,1964.0192,0.64599,-145.2482,530177.0599,0.96348,-0.034054,0.26351,-0.033333,5.3822,59.1824,-0.3798,-0.48164,0.46727,0.63674,
2016-04-27 18:28:31,05-Mar-2016 21:56:40,56DB5618,1,1228,2016030521,2,59,12,1,0.01624,2,0,0.0036852,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457453.4144,1,0,52.6335,6765496.0535,-1394574.5746,86394.0325,1455.8472,7202.0051,1963.0892,0.81004,-144.6806,530142.4707,0.96348,-0.034055,0.26351,-0.033332,5.3823,59.1825,-0.3798,-0.48164,0.46727,0.63674,
2016-04-27 18:28:31,05-Mar-2016 21:56:50,56DB5622,1,1188,2016030521,2,69,11,1,0.016352,3,0,0.0054541,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457453.4145,1,0,52.898,6779644.7674,-1322470.8777,106019.4598,1373.8514,7218.4528,1961.9208,0.97401,-144.1129,530109.1493,0.96348,-0.034055,0.26351,-0.033332,5.3825,59.1825,-0.3798,-0.48164,0.46727,0.63673,
2016-04-27 18:28:32,05-Mar-2016 21:57:00,56DB562C,1,1184,2016030521,2,79,12,1,0.016278,3,0,0.0054293,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457453.4146,1,0,53.1593,6792972.6179,-1250207.36,125631.9334,1291.6884,7234.0267,1960.5143,1.1379,-143.5452,530077.0994,0.96348,-0.034056,0.26351,-0.033331,5.3826,59.1825,-0.3798,-0.48164,0.46727,0.63673,
2016-04-27 18:28:32,05-Mar-2016 21:57:10,56DB5636,1,1192,2016030521,2,89,10,1,0.016325,3,0,0.0051109,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457453.4147,1,0,53.4171,6805478.0382,-1177792.4786,145229.1509,1209.3679,7248.725,1958.8697,1.3016,-142.9774,530046.3242,0.96348,-0.034056,0.26351,-0.03333,5.3828,59.1825,-0.3798,-0.48164,0.46727,0.63673,
2016-04-27 18:28:32,05-Mar-2016 21:57:20,56DB5640,1,1164,2016030521,2,99,11,1,0.016218,2,0,0.0036741,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457453.4148,1,0,53.6716,6817159.5483,-1105234.7066,164808.8118,1126.8996,7262.5459,1956.9872,1.4652,-142.4095,530016.8264,0.96348,-0.034057,0.26351,-0.03333,5.383,59.1826,-0.3798,-0.48164,0.46727,0.63673,
2016-04-27 18:28:33,05-Mar-2016 21:57:30,56DB564A,1,1168,2016030521,2,109,11,1,0.016312,2,0,0.0038413,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457453.4149,1,0,53.9225,6828015.6292,-1032543.4107,184368.3812,1044.2941,7275.4877,1954.8672,1.6286,-141.8415,529988.6089,0.96348,-0.034057,0.26351,-0.033329,5.3831,59.1826,-0.37981,-0.48164,0.46727,0.63673,
2016-04-27 18:28:33,05-Mar-2016 21:57:40,56DB5654,1,1148,2016030521,2,119,12,1,0.016345,3,0,0.005221,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457453.415,1,0,54.1699,6838045.0045,-959727.0988,203905.5628,961.5611,7287.5487,1952.5098,1.7918,-141.2734,529961.6741,0.96348,-0.034058,0.26351,-0.033329,5.3833,59.1826,-0.37981,-0.48164,0.46727,0.63673,
