TimeOfProc,UTC,File,CRC,DataSize,MissionID,STEUMod,InternalTime,centroid_numStars,liebe_succeed,liebe_sraTime,liebe_possibleMatch,liebeAD_succeed,liebeAD_vfyTime,liebeAD_numStarsSRA,liebeAD_ID1,liebeAD_ID2,liebeAD_ID3,liebeAD_Qeci2stsCoarse_w,liebeAD_Qeci2stsCoarse_i,liebeAD_Qeci2stsCoarse_j,liebeAD_Qeci2stsCoarse_k,liebeAD_numStarsVfyAD,liebeAD_qualityliebeAD_Qeci2sts_w,liebeAD_Qeci2sts_i,liebeAD_Qeci2sts_j,liebeAD_Qeci2sts_k,liebeProc_boreRA,liebeProc_boreDEC,liebeProc_Qeci2sat_w,liebeProc_Qeci2sat_i,liebeProc_Qeci2sat_j,liebeProc_Qeci2sat_k,centThresh_maxInt,centThresh_areaLargerThan,liebe_cat,liebeTol_minStar,liebeTol_angDist,liebeTol_coneDist,vfyTol_minDist,vfyTol_minStar,vfyTol_minQuality,pred_jday,pred_canSTS,pred_isSSA,pred_ELA,pred_x_ECI,pred_y_ECI,pred_z_ECI,pred_vx_ECI,pred_vy_ECI,pred_vz_ECI,pred_lat,pred_long,pred_alt,pred_Qeci2sts_w,pred_Qeci2sts_i,pred_Qeci2sts_j,pred_Qeci2sts_k,pred_boreRA,pred_boreDEC,pred_Qeci2sat_w,pred_Qeci2sat_i,pred_Qeci2sat_j,pred_Qeci2sat_k,adVcoarse,coarseVpred,adVpred,
2016-04-27 18:20:03,19-Jan-2016 17:40:40,569E7518,1,548,2016011917,1,129,4,1,0.017473,24,0,0.032131,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2366,1,0,52.326,-5393898.0426,-3985865.7825,-1727517.178,4595.9773,-6015.6585,-484.1573,-14.6004,-167.0428,548932.421,0.48991,0.1785,-0.4533,0.72294,257.3693,31.6888,-0.11805,-0.22046,0.52651,0.81255,
2016-04-27 18:20:04,19-Jan-2016 17:40:50,569E7522,1,528,2016011917,1,139,7,1,0.017456,22,1,0.023828,3,4887,4933,4949,0.49352,0.168,-0.44739,0.72668,7,1,0.49171,0.16703,-0.44811,0.72768,256.3955,32.8608,-0.11498,-0.22203,0.53749,0.80535,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2367,1,0,52.6938,-5347614.9762,-4045782.2053,-1732254.6977,4660.4822,-5967.427,-463.323,-14.6404,-166.4376,548973.463,0.48991,0.1785,-0.4533,0.72294,257.3693,31.6887,-0.11805,-0.22046,0.52651,0.81255,0.27462,1.5038,1.5556,
2016-04-27 18:20:04,19-Jan-2016 17:41:00,569E752C,1,540,2016011917,1,149,6,1,0.017653,22,1,0.024403,3,4887,4933,4949,0.49369,0.16794,-0.4473,0.72663,6,1,0.49166,0.16677,-0.4481,0.72778,256.3726,32.874,-0.11487,-0.22218,0.53766,0.80521,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2368,1,0,53.059,-5300689.6539,-4105212.7257,-1736783.5925,4724.4263,-5918.4796,-442.4333,-14.6786,-165.8321,549013.1474,0.48991,0.1785,-0.4533,0.72294,257.3694,31.6887,-0.11805,-0.22047,0.52651,0.81255,0.31351,1.5178,1.5851,
2016-04-27 18:20:04,19-Jan-2016 17:41:10,569E7536,1,532,2016011917,1,159,3,0,0.016183,0,,,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2369,1,0,53.4215,-5253127.5293,-4164150.4503,-1741103.3375,4787.8023,-5868.822,-421.4906,-14.715,-165.2265,549051.4676,0.48991,0.1785,-0.45331,0.72294,257.3694,31.6886,-0.11805,-0.22047,0.52651,0.81255,
2016-04-27 18:20:04,19-Jan-2016 17:41:20,569E7540,1,556,2016011917,1,169,5,1,0.017439,24,1,0.025423,3,4887,4933,4949,0.49333,0.16787,-0.44732,0.72688,5,1,0.4912,0.16668,-0.44807,0.72814,256.4015,32.882,-0.11511,-0.22267,0.53771,0.80501,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.237,1,0,53.7813,-5204934.7072,-4222587.8343,-1745213.381,4850.6019,-5818.4606,-400.4976,-14.7496,-164.6206,549088.4166,0.48991,0.1785,-0.45331,0.72294,257.3694,31.6886,-0.11805,-0.22047,0.52651,0.81255,0.3261,1.5202,1.6041,
2016-04-27 18:20:04,19-Jan-2016 17:41:30,569E754A,1,520,2016011917,1,179,5,1,0.01723,23,1,0.024441,3,4887,4933,4949,0.49303,0.16752,-0.4474,0.72711,5,1,0.491,0.16638,-0.44812,0.7283,256.3817,32.8885,-0.11501,-0.22298,0.53785,0.80484,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2372,1,0,54.1383,-5156116.7951,-4280518.1054,-1749113.2491,4912.8182,-5767.4011,-379.4566,-14.7824,-164.0145,549123.9882,0.48991,0.1785,-0.45331,0.72294,257.3695,31.6885,-0.11805,-0.22047,0.52651,0.81255,0.31026,1.5484,1.6358,
2016-04-27 18:20:05,19-Jan-2016 17:41:40,569E7554,1,672,2016011917,1,189,6,1,0.017319,24,1,0.024786,3,4887,4933,4949,0.49288,0.16764,-0.4475,0.72713,6,1,0.49068,0.16652,-0.44825,0.72841,256.4143,32.8669,-0.11518,-0.22328,0.53766,0.80486,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2373,1,0,54.4925,-5106679.4646,-4337934.5441,-1752802.4897,4974.4437,-5715.6495,-358.3702,-14.8133,-163.4083,549158.1765,0.48991,0.1785,-0.45331,0.72294,257.3695,31.6884,-0.11805,-0.22047,0.52651,0.81255,0.33012,1.5291,1.6192,
2016-04-27 18:20:05,19-Jan-2016 17:41:50,569E755E,1,672,2016011917,1,199,7,1,0.017687,23,1,0.024279,3,4887,4933,4949,0.4928,0.16746,-0.44752,0.72721,7,1,0.49072,0.16635,-0.44828,0.7284,256.3917,32.8703,-0.11504,-0.22331,0.53775,0.80482,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2374,1,0,54.8437,-5056629.0595,-4394829.8002,-1756280.6318,5035.4708,-5663.2125,-337.2409,-14.8425,-162.8018,549190.9754,0.48991,0.1785,-0.45331,0.72294,257.3695,31.6884,-0.11805,-0.22047,0.52651,0.81255,0.31481,1.5468,1.634,
2016-04-27 18:20:05,19-Jan-2016 17:42:00,569E7568,1,668,2016011917,1,209,5,1,0.017386,22,1,0.022532,3,4887,4933,4949,0.49233,0.16717,-0.44751,0.7276,5,1,0.4905,0.16612,-0.44819,0.72865,256.3905,32.8922,-0.11511,-0.22359,0.53794,0.8046,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2375,1,0,55.192,-5005971.4009,-4451197.2804,-1759547.2747,5095.8924,-5610.0961,-316.0714,-14.8698,-162.1953,549222.3795,0.48991,0.1785,-0.45331,0.72294,257.3695,31.6883,-0.11805,-0.22047,0.52651,0.81255,0.28094,1.5782,1.6702,
2016-04-27 18:20:06,19-Jan-2016 17:42:10,569E7572,1,680,2016011917,1,219,4,1,0.017689,22,0,0.029591,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2376,1,0,55.5373,-4954712.3727,-4507030.446,-1762602.0397,5155.7014,-5556.3064,-294.864,-14.8953,-161.5885,549252.3836,0.4899,0.1785,-0.45331,0.72294,257.3695,31.6882,-0.11805,-0.22047,0.52651,0.81255,
2016-04-27 18:20:06,19-Jan-2016 17:42:20,569E757C,1,644,2016011917,1,229,5,1,0.01741,24,1,0.025543,3,4887,4933,4949,0.49222,0.16718,-0.44761,0.72761,5,1,0.4902,0.16603,-0.44833,0.72879,256.3963,32.8791,-0.11513,-0.22396,0.53789,0.80453,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2377,1,0,55.8795,-4902858.5505,-4562322.1494,-1765444.537,5214.8904,-5501.8503,-273.6214,-14.919,-160.9816,549280.9824,0.4899,0.1785,-0.45331,0.72294,257.3695,31.6881,-0.11805,-0.22047,0.52651,0.81255,0.31027,1.5709,1.6786,
2016-04-27 18:20:06,19-Jan-2016 17:42:30,569E7586,1,664,2016011917,1,239,6,1,0.017363,22,1,0.023566,3,4887,4933,4949,0.49183,0.16688,-0.44761,0.72794,6,1,0.49011,0.16599,-0.44825,0.72891,256.4037,32.8906,-0.11522,-0.22405,0.53796,0.80444,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2378,1,0,56.2185,-4850415.9633,-4617065.9831,-1768074.4396,5273.4525,-5446.7342,-252.3461,-14.9409,-160.3746,549308.1713,0.4899,0.1785,-0.45331,0.72294,257.3695,31.6881,-0.11805,-0.22048,0.52651,0.81255,0.2592,1.6051,1.6911,
2016-04-27 18:20:06,19-Jan-2016 17:42:40,569E7590,1,684,2016011917,1,249,6,1,0.017218,22,1,0.024238,3,4887,4933,4949,0.49251,0.16718,-0.44743,0.72753,6,1,0.49024,0.16589,-0.44826,0.72884,256.3818,32.8938,-0.11507,-0.22396,0.53803,0.80444,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.238,1,0,56.5543,-4797390.7008,-4671255.5962,-1770491.4426,5331.3808,-5390.9644,-231.0406,-14.9609,-159.7675,549333.946,0.4899,0.1785,-0.45331,0.72294,257.3695,31.688,-0.11805,-0.22048,0.52651,0.81255,0.34821,1.5825,1.6978,
2016-04-27 18:20:07,19-Jan-2016 17:42:50,569E759A,1,684,2016011917,1,259,5,1,0.017407,22,1,0.02261,3,4887,4933,4949,0.49243,0.16715,-0.44745,0.72758,5,1,0.48992,0.16576,-0.44828,0.72908,256.3926,32.8981,-0.11518,-0.22433,0.53808,0.80429,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2381,1,0,56.8868,-4743789.5632,-4724884.0515,-1772695.2378,5388.6682,-5334.5481,-209.7075,-14.9791,-159.1603,549358.302,0.4899,0.1785,-0.45331,0.72294,257.3695,31.6879,-0.11805,-0.22048,0.52651,0.81255,0.38329,1.5844,1.7206,
2016-04-27 18:20:07,19-Jan-2016 17:43:00,569E75A4,1,668,2016011917,1,269,6,1,0.017403,25,1,0.025718,3,4887,4933,4949,0.49181,0.16687,-0.44766,0.72793,6,1,0.4896,0.16573,-0.44839,0.72922,256.408,32.8846,-0.11526,-0.22468,0.538,0.80423,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2382,1,0,57.216,-4689618.781,-4777945.1339,-1774685.5721,5445.3078,-5277.4917,-188.3495,-14.9954,-158.5529,549381.2355,0.4899,0.1785,-0.45331,0.72294,257.3695,31.6878,-0.11805,-0.22048,0.52651,0.81255,0.33251,1.6037,1.7255,
2016-04-27 18:20:07,19-Jan-2016 17:43:10,569E75AE,1,640,2016011917,1,279,5,1,0.01728,21,1,0.022386,3,4887,4933,4966,0.4893,0.16574,-0.44817,0.72956,5,1,0.48945,0.16566,-0.44837,0.72936,256.4133,32.8914,-0.11532,-0.22485,0.53805,0.80414,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2383,1,0,57.5417,-4634884.643,-4830432.6872,-1776462.2147,5501.2934,-5219.8019,-166.9689,-15.0099,-157.9455,549402.7429,0.4899,0.1785,-0.45331,0.72294,257.3695,31.6877,-0.11805,-0.22048,0.52651,0.81255,0.037865,1.7507,1.7408,
2016-04-27 18:20:07,19-Jan-2016 17:43:20,569E75B8,1,636,2016011917,1,289,5,1,0.017425,24,1,0.024949,3,4887,4933,4949,0.49154,0.16691,-0.44754,0.72818,5,1,0.48929,0.16565,-0.4483,0.72951,256.4296,32.9003,-0.11547,-0.225,0.53809,0.80405,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2384,1,0,57.864,-4579594.1672,-4882339.9915,-1778024.9393,5556.6176,-5161.4861,-145.5684,-15.0226,-157.338,549422.8207,0.4899,0.1785,-0.45331,0.72294,257.3695,31.6876,-0.11805,-0.22048,0.52651,0.81255,0.34296,1.6121,1.7517,
2016-04-27 18:20:08,19-Jan-2016 17:43:30,569E75C2,1,656,2016011917,1,299,7,1,0.017214,15,1,0.013658,3,4878,4887,4834,0.48956,0.16565,-0.4484,0.72927,7,1,0.48941,0.16564,-0.44841,0.72936,256.4125,32.8863,-0.1153,-0.22491,0.53803,0.80414,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2385,1,0,58.1827,-4523753.5528,-4933661.2365,-1779373.5722,5611.2743,-5102.5507,-124.1505,-15.0334,-156.7304,549441.4659,0.4899,0.1785,-0.45332,0.72294,257.3694,31.6875,-0.11805,-0.22048,0.5265,0.81255,0.020541,1.7355,1.7406,
2016-04-27 18:20:08,19-Jan-2016 17:43:40,569E75CC,1,664,2016011917,1,309,5,1,0.017353,25,1,0.026033,3,4887,4933,4949,0.49176,0.16699,-0.44748,0.72804,5,1,0.48919,0.16557,-0.44831,0.72959,256.4288,32.9024,-0.11547,-0.22514,0.53813,0.80399,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2387,1,0,58.4977,-4467369.9586,-4984389.8511,-1780507.9418,5665.2566,-5043.0033,-102.7179,-15.0423,-156.1228,549458.6755,0.4899,0.1785,-0.45332,0.72294,257.3694,31.6874,-0.11805,-0.22048,0.5265,0.81255,0.39252,1.6045,1.7636,
2016-04-27 18:20:08,19-Jan-2016 17:43:50,569E75D6,1,672,2016011917,1,319,5,1,0.017309,21,1,0.022724,3,4887,4933,4949,0.49134,0.16684,-0.44765,0.72826,5,1,0.48875,0.16554,-0.44837,0.72986,256.4567,32.8969,-0.11567,-0.2256,0.53808,0.80386,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2388,1,0,58.8091,-4410449.9352,-5034519.9561,-1781427.9189,5718.5583,-4982.8507,-81.2731,-15.0494,-155.5151,549474.447,0.48989,0.1785,-0.45332,0.72294,257.3694,31.6873,-0.11805,-0.22049,0.5265,0.81255,0.38837,1.6141,1.7808,
2016-04-27 18:20:08,19-Jan-2016 17:44:00,569E75E0,1,644,2016011917,1,329,6,1,0.017321,22,1,0.024194,3,4887,4933,4949,0.49111,0.16695,-0.44777,0.72832,6,1,0.48877,0.16576,-0.44852,0.72969,256.4671,32.8678,-0.11564,-0.22552,0.53784,0.80405,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2389,1,0,59.1167,-4353000.089,-5084045.7339,-1782133.3967,5771.1732,-4922.1,-59.8186,-15.0547,-154.9074,549488.7783,0.48989,0.1785,-0.45332,0.72294,257.3694,31.6872,-0.11805,-0.22049,0.5265,0.81255,0.34972,1.5989,1.7458,
2016-04-27 18:20:09,19-Jan-2016 17:44:10,569E75EA,1,680,2016011917,1,339,6,1,0.017395,21,1,0.022484,3,4887,4933,4949,0.49117,0.16685,-0.44774,0.72831,6,1,0.48887,0.16565,-0.44848,0.72968,256.4512,32.8774,-0.11556,-0.22546,0.53794,0.80401,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.239,1,0,59.4204,-4295027.7837,-5132960.8429,-1782624.2859,5823.0946,-4860.7588,-38.357,-15.0581,-154.2997,549501.6671,0.48989,0.1785,-0.45332,0.72294,257.3693,31.6871,-0.11805,-0.22049,0.5265,0.81255,0.34656,1.6094,1.7556,
2016-04-27 18:20:09,19-Jan-2016 17:44:20,569E75F4,1,656,2016011917,1,349,7,1,0.016605,10,1,0.011886,3,4887,4908,4933,0.49122,0.1667,-0.4478,0.72828,7,1,0.48862,0.16538,-0.44856,0.72986,256.4374,32.8807,-0.11549,-0.22582,0.53805,0.80384,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2391,1,0,59.7203,-4236539.753,-5181259.6135,-1782900.5318,5874.3165,-4798.8343,-16.891,-15.0596,-153.6919,549513.1118,0.48989,0.1785,-0.45332,0.72294,257.3693,31.687,-0.11805,-0.22049,0.5265,0.81255,0.3899,1.6207,1.7906,
2016-04-27 18:20:09,19-Jan-2016 17:44:30,569E75FE,1,676,2016011917,1,359,5,1,0.017444,25,1,0.024416,3,4887,4933,4949,0.4902,0.16629,-0.44798,0.72895,5,1,0.48869,0.16541,-0.44859,0.72979,256.4333,32.8759,-0.11545,-0.22575,0.53802,0.80389,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2392,1,0,60.0161,-4177542.7842,-5228936.4398,-1782962.102,5924.833,-4736.3337,4.5771,-15.0593,-153.0842,549523.111,0.48989,0.1785,-0.45332,0.72294,257.3692,31.6869,-0.11805,-0.22049,0.5265,0.81255,0.23346,1.6749,1.7831,
2016-04-27 18:20:10,19-Jan-2016 17:44:40,569E7608,1,672,2016011917,1,369,6,1,0.017096,16,1,0.015381,3,4878,4887,4834,0.4887,0.16537,-0.44868,0.72973,6,1,0.48868,0.16547,-0.44859,0.72978,256.4399,32.8726,-0.11548,-0.22573,0.53798,0.80392,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2394,1,0,60.3079,-4118044.4381,-5275985.2161,-1782808.9898,5974.6377,-4673.2648,26.0444,-15.0572,-152.4764,549531.6635,0.48989,0.1785,-0.45332,0.72294,257.3692,31.6867,-0.11805,-0.22049,0.5265,0.81255,0.016496,1.7799,1.7761,
2016-04-27 18:20:10,19-Jan-2016 17:44:50,569E7612,1,668,2016011917,1,379,5,1,0.01707,27,0,0.03612,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2395,1,0,60.5955,-4058051.6244,-5322400.4886,-1782441.2149,6023.7249,-4609.635,47.5085,-15.0531,-151.8687,549538.7683,0.48989,0.1785,-0.45332,0.72294,257.3691,31.6866,-0.11805,-0.22049,0.5265,0.81255,
2016-04-27 18:20:10,19-Jan-2016 17:45:00,569E761C,1,664,2016011917,1,389,4,1,0.017512,25,0,0.033144,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457407.2396,1,0,60.8789,-3997571.3039,-5368176.8689,-1781858.8196,6072.0888,-4545.4516,68.9669,-15.0473,-151.261,549544.425,0.48989,0.17849,-0.45333,0.72294,257.3691,31.6865,-0.11805,-0.2205,0.5265,0.81255,
