TimeOfProc,UTC,File,CRC,DataSize,MissionID,STEUMod,InternalTime,centroid_numStars,liebe_succeed,liebe_sraTime,liebe_possibleMatch,liebeAD_succeed,liebeAD_vfyTime,liebeAD_numStarsSRA,liebeAD_ID1,liebeAD_ID2,liebeAD_ID3,liebeAD_Qeci2stsCoarse_w,liebeAD_Qeci2stsCoarse_i,liebeAD_Qeci2stsCoarse_j,liebeAD_Qeci2stsCoarse_k,liebeAD_numStarsVfyAD,liebeAD_quality,liebeAD_Qeci2sts_w,liebeAD_Qeci2sts_i,liebeAD_Qeci2sts_j,liebeAD_Qeci2sts_k,liebeProc_boreRA,liebeProc_boreDEC,liebeProc_Qeci2sat_w,liebeProc_Qeci2sat_i,liebeProc_Qeci2sat_j,liebeProc_Qeci2sat_k,centThresh_maxInt,centThresh_areaLargerThan,liebe_cat,liebeTol_minStar,liebeTol_angDist,liebeTol_coneDist,vfyTol_minDist,vfyTol_minStar,vfyTol_minQuality,pred_jday,pred_canSTS,pred_isSSA,pred_ELA,pred_x_ECI,pred_y_ECI,pred_z_ECI,pred_vx_ECI,pred_vy_ECI,pred_vz_ECI,pred_lat,pred_long,pred_alt,pred_Qeci2sts_w,pred_Qeci2sts_i,pred_Qeci2sts_j,pred_Qeci2sts_k,pred_boreRA,pred_boreDEC,pred_Qeci2sat_w,pred_Qeci2sat_i,pred_Qeci2sat_j,pred_Qeci2sat_k,adVcoarse,coarseVpred,adVpred,
2016-05-17 10:28:37,07-Feb-2016 15:02:50,56B75C9A,1,524,2016020715,2,129,9,1,0.016818,18,1,0.0020387,3,116,151,153,0.84328,-0.18732,0.45213,-0.22221,9,1,0.84331,-0.1873,0.45173,-0.22292,7.7138,31.4477,0.45485,0.17498,-0.55932,-0.67056,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.127,1,0,61.4488,4758525.5855,-4835682.2865,1364363.0162,5517.057,5059.7079,-1265.491,11.5046,-48.1534,542888.099,0.86012,-0.15524,0.4215,-0.24172,4.5216,36.6183,-0.41313,-0.19919,0.57214,0.67993,0.093221,5.8794,5.8193,
2016-05-17 10:28:37,07-Feb-2016 15:03:00,56B75CA4,1,496,2016020715,2,139,9,1,0.01706,18,1,0.0019961,3,116,151,153,0.84316,-0.1876,0.45201,-0.22265,9,1,0.84328,-0.18738,0.45171,-0.22298,7.7187,31.4457,0.45486,0.17492,-0.5594,-0.67051,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1271,1,0,61.8695,4813409.0429,-4784794.7213,1351625.8189,5459.4286,5117.6286,-1281.8882,11.3969,-47.5634,542958.1363,0.86012,-0.15524,0.4215,-0.24172,4.522,36.6181,-0.41314,-0.19919,0.57214,0.67992,0.058044,5.8762,5.8219,
2016-05-17 10:28:38,07-Feb-2016 15:03:10,56B75CAE,1,512,2016020715,2,149,9,1,0.016859,17,1,0.0020031,3,116,151,153,0.84316,-0.18758,0.45214,-0.22243,9,1,0.84321,-0.18749,0.45178,-0.22302,7.7237,31.4318,0.45493,0.17479,-0.55942,-0.67048,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1272,1,0,62.2871,4867713.1469,-4733330.8212,1338725.3695,5401.1445,5174.9314,-1298.1302,11.288,-46.9738,543027.6805,0.86012,-0.15524,0.4215,-0.24172,4.5224,36.6179,-0.41314,-0.19919,0.57214,0.67992,0.07983,5.8931,5.8353,
2016-05-17 10:28:38,07-Feb-2016 15:03:20,56B75CB8,1,488,2016020715,2,159,9,1,0.016916,17,1,0.0020698,3,116,151,153,0.84316,-0.1876,0.4521,-0.22245,9,1,0.84324,-0.18745,0.45177,-0.22294,7.7255,31.4345,0.45494,0.17486,-0.55937,-0.67049,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1273,1,0,62.7014,4921430.9404,-4681297.2153,1325663.3344,5342.2122,5231.6091,-1314.2148,11.1777,-46.3847,543096.7274,0.86012,-0.15525,0.4215,-0.24172,4.5228,36.6177,-0.41314,-0.19919,0.57214,0.67992,0.070343,5.8912,5.8338,
2016-05-17 10:28:39,07-Feb-2016 15:03:30,56B75CC2,1,492,2016020715,2,169,9,1,0.016981,18,1,0.0020803,3,116,151,153,0.84312,-0.18774,0.45212,-0.22248,9,1,0.84319,-0.1876,0.45178,-0.22298,7.7381,31.4259,0.45502,0.17477,-0.55944,-0.6704,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1274,1,0,63.1124,4974556.1942,-4628699.9805,1312441.2444,5282.6385,5287.6551,-1330.1403,11.066,-45.7961,543165.2739,0.86012,-0.15525,0.4215,-0.24172,4.5232,36.6175,-0.41314,-0.19918,0.57214,0.67992,0.071227,5.9017,5.8452,
2016-05-17 10:28:39,07-Feb-2016 15:03:40,56B75CCC,1,488,2016020715,2,179,9,1,0.017012,16,1,0.002071,3,116,151,153,0.8433,-0.18735,0.45233,-0.2217,9,1,0.8432,-0.1876,0.45182,-0.22289,7.7415,31.4221,0.45507,0.1748,-0.55938,-0.67041,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1275,1,0,63.52,5027082.7407,-4575545.252,1299060.6464,5222.4305,5343.063,-1345.9048,10.9531,-45.208,543233.3168,0.86012,-0.15525,0.4215,-0.24172,4.5236,36.6173,-0.41315,-0.19918,0.57214,0.67992,0.15236,5.9155,5.8502,
2016-05-17 10:28:40,07-Feb-2016 15:03:50,56B75CD6,1,492,2016020715,2,189,8,1,0.016902,18,1,0.0020812,3,116,151,153,0.84315,-0.18757,0.4523,-0.22213,8,1,0.84317,-0.18753,0.45189,-0.22293,7.728,31.4165,0.45504,0.17474,-0.55933,-0.67049,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1277,1,0,63.9242,5079003.8522,-4521839.8745,1285523.2685,5161.5958,5397.8256,-1361.5063,10.8389,-44.6204,543300.8523,0.86012,-0.15526,0.4215,-0.24172,4.524,36.6171,-0.41315,-0.19918,0.57214,0.67991,0.10334,5.9159,5.8498,
2016-05-17 10:28:40,07-Feb-2016 15:04:00,56B75CE0,1,484,2016020715,2,199,8,1,0.0168,15,1,0.0021268,3,116,151,153,0.84312,-0.18772,0.45223,-0.22226,8,1,0.84317,-0.18758,0.45186,-0.22293,7.7356,31.4181,0.45506,0.17475,-0.55937,-0.67044,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1278,1,0,64.3248,5130313.5093,-4467590.1177,1271830.6963,5100.1416,5451.9368,-1376.9429,10.7233,-44.0333,543367.8774,0.86012,-0.15526,0.4215,-0.24172,4.5243,36.6168,-0.41315,-0.19918,0.57215,0.67991,0.089507,5.917,5.8507,
2016-05-17 10:28:40,07-Feb-2016 15:04:10,56B75CEA,1,480,2016020715,2,209,8,1,0.016982,17,1,0.0020496,3,116,151,153,0.84318,-0.18752,0.45244,-0.22179,8,1,0.84312,-0.18764,0.45195,-0.2229,7.7376,31.4034,0.45515,0.17467,-0.55932,-0.67044,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1279,1,0,64.7217,5181005.7565,-4412802.3078,1257984.5315,5038.0751,5505.3902,-1392.2128,10.6066,-43.4467,543434.3892,0.86012,-0.15526,0.4215,-0.24172,4.5247,36.6166,-0.41315,-0.19918,0.57215,0.67991,0.13953,5.9349,5.8644,
2016-05-17 10:28:41,07-Feb-2016 15:04:20,56B75CF4,1,492,2016020715,2,219,8,1,0.016992,15,1,0.0021018,3,116,151,153,0.84303,-0.18774,0.45244,-0.22216,8,1,0.84305,-0.18768,0.45202,-0.22296,7.7346,31.3928,0.45517,0.17455,-0.55934,-0.67045,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.128,1,0,65.1148,5231074.1025,-4357483.4976,1243986.5616,4975.4043,5558.179,-1407.3142,10.4886,-42.8606,543500.384,0.86012,-0.15527,0.4215,-0.24172,4.5251,36.6164,-0.41316,-0.19918,0.57215,0.67991,0.10385,5.9393,5.8718,
2016-05-17 10:28:41,07-Feb-2016 15:04:30,56B75CFE,1,508,2016020715,2,229,8,1,0.018305,16,1,0.0022035,3,116,151,153,0.84296,-0.1881,0.45221,-0.22256,8,1,0.84312,-0.18775,0.45195,-0.22282,7.7552,31.3985,0.45526,0.17468,-0.55933,-0.67036,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1281,1,0,65.5041,5280512.7442,-4301640.143,1229838.4256,4912.1364,5610.2971,-1422.2453,10.3693,-42.275,543565.859,0.86012,-0.15527,0.4215,-0.24172,4.5255,36.6162,-0.41316,-0.19918,0.57215,0.67991,0.061385,5.9354,5.8748,
2016-05-17 10:28:42,07-Feb-2016 15:04:40,56B75D08,1,500,2016020715,2,239,8,1,0.017524,16,1,0.00233,3,116,151,153,0.84296,-0.18813,0.45219,-0.2226,8,1,0.84308,-0.18786,0.45187,-0.22302,7.7573,31.4022,0.45519,0.17457,-0.55951,-0.67028,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1282,1,0,65.8894,5329315.9445,-4245278.754,1215541.7778,4848.2789,5661.7386,-1437.0043,10.2488,-41.6898,543630.8115,0.86012,-0.15527,0.4215,-0.24172,4.5258,36.616,-0.41316,-0.19918,0.57215,0.67991,0.069094,5.9336,5.8704,
2016-05-17 10:28:42,07-Feb-2016 15:04:50,56B75D12,1,508,2016020715,2,249,9,1,0.017684,18,1,0.0023046,3,116,151,153,0.843,-0.18792,0.45243,-0.22213,9,1,0.84297,-0.18803,0.45198,-0.22305,7.7667,31.3798,0.45531,0.17438,-0.55954,-0.67023,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1284,1,0,66.2706,5377477.4553,-4188406.584,1201098.4634,4783.8399,5712.4968,-1451.5894,10.1272,-41.1052,543695.238,0.86011,-0.15528,0.4215,-0.24172,4.5262,36.6158,-0.41316,-0.19917,0.57215,0.6799,0.11798,5.9531,5.8929,
2016-05-17 10:28:43,07-Feb-2016 15:05:00,56B75D1C,1,480,2016020715,2,259,9,1,0.017516,15,1,0.0024407,3,116,151,153,0.8429,-0.18812,0.45243,-0.22232,9,1,0.84296,-0.18804,0.45209,-0.2229,7.7728,31.367,0.45544,0.1744,-0.5594,-0.67024,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1285,1,0,66.6477,5424991.696,-4131030.2678,1186510.1729,4718.8271,5762.5659,-1465.9988,10.0043,-40.521,543759.1359,0.86011,-0.15528,0.4215,-0.24171,4.5266,36.6157,-0.41317,-0.19917,0.57215,0.6799,0.077344,5.963,5.9074,
2016-05-17 10:28:43,07-Feb-2016 15:05:10,56B75D26,1,476,2016020715,2,269,9,1,0.017726,15,1,0.0023912,3,116,151,153,0.84278,-0.18837,0.45243,-0.22258,9,1,0.84289,-0.18817,0.45213,-0.22296,7.7798,31.3553,0.4555,0.17427,-0.55946,-0.67019,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1286,1,0,67.0205,5471853.1539,-4073156.4926,1171778.6117,4653.2479,5811.9402,-1480.2309,9.8803,-39.9373,543822.5026,0.86011,-0.15528,0.42151,-0.24171,4.5269,36.6155,-0.41317,-0.19917,0.57215,0.6799,0.060623,5.9741,5.9194,
2016-05-17 10:28:44,07-Feb-2016 15:05:20,56B75D30,1,468,2016020715,2,279,9,1,0.017676,16,1,0.0024278,3,116,151,153,0.84281,-0.18822,0.45255,-0.22235,9,1,0.8428,-0.18829,0.45213,-0.2232,7.7761,31.349,0.45544,0.17406,-0.55963,-0.67014,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1287,1,0,67.3889,5518055.8309,-4014792.7041,1156905.6806,4587.1109,5860.6133,-1494.2839,9.7551,-39.3541,543885.3348,0.86011,-0.15528,0.42151,-0.24171,4.5273,36.6153,-0.41317,-0.19917,0.57215,0.6799,0.10826,5.9806,5.9217,
2016-05-17 10:28:44,07-Feb-2016 15:05:30,56B75D3A,1,484,2016020715,2,289,8,1,0.018118,14,1,0.0023082,3,116,151,153,0.84263,-0.18874,0.45235,-0.22302,8,1,0.84282,-0.18829,0.45213,-0.22311,7.7826,31.3489,0.4555,0.17412,-0.55958,-0.67013,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1288,1,0,67.7527,5563594.375,-3955945.7092,1141893.1195,4520.4236,5908.5797,-1508.1561,9.6288,-38.7714,543947.6301,0.86011,-0.15529,0.42151,-0.24171,4.5277,36.6151,-0.41317,-0.19917,0.57215,0.6799,0.06247,5.9834,5.9244,
2016-05-17 10:28:45,07-Feb-2016 15:05:40,56B75D44,1,488,2016020715,2,299,8,1,0.017652,15,1,0.0025458,3,116,151,153,0.84277,-0.18856,0.45242,-0.2225,8,1,0.84285,-0.18836,0.45208,-0.22303,7.7975,31.3512,0.45556,0.17418,-0.5596,-0.67006,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1289,1,0,68.112,5608463.5038,-3896622.3647,1126742.6832,4453.194,5955.8338,-1521.846,9.5013,-38.1892,544009.386,0.86011,-0.15529,0.42151,-0.24171,4.528,36.6149,-0.41318,-0.19917,0.57215,0.6799,0.076197,5.9907,5.9279,
2016-05-17 10:28:45,07-Feb-2016 15:05:50,56B75D4E,1,484,2016020715,2,309,8,1,0.017608,15,1,0.002349,3,116,151,153,0.84263,-0.18882,0.45239,-0.22288,8,1,0.84281,-0.18839,0.45216,-0.22299,7.7989,31.3399,0.45563,0.17413,-0.55954,-0.67007,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1291,1,0,68.4665,5652657.4752,-3836830.3008,1111456.3259,4385.4306,6002.3695,-1535.3518,9.3728,-37.6074,544070.5993,0.86011,-0.15529,0.42151,-0.24171,4.5284,36.6147,-0.41318,-0.19917,0.57215,0.67989,0.06127,5.9971,5.9384,
2016-05-17 10:28:46,07-Feb-2016 15:06:00,56B75D58,1,492,2016020715,2,319,9,1,0.016923,17,1,0.002048,3,116,151,153,0.84273,-0.18855,0.45252,-0.22245,9,1,0.84274,-0.18854,0.45215,-0.22316,7.8041,31.3339,0.45563,0.17397,-0.55969,-0.66999,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1292,1,0,68.8162,5696171.3454,-3776576.2456,1096035.7731,4317.1411,6048.1818,-1548.672,9.2431,-37.0261,544131.2681,0.86011,-0.1553,0.42151,-0.24171,4.5287,36.6145,-0.41318,-0.19917,0.57215,0.67989,0.091926,6.0006,5.9442,
2016-05-17 10:28:46,07-Feb-2016 15:06:10,56B75D62,1,480,2016020715,2,329,8,1,0.017018,14,1,0.0020755,3,116,151,153,0.84261,-0.18887,0.45237,-0.22294,8,1,0.8428,-0.18844,0.45214,-0.22305,7.8013,31.3407,0.45562,0.17409,-0.5596,-0.67003,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1293,1,0,69.1608,5738999.5466,-3715867.948,1080483.0135,4248.3342,6093.2648,-1561.8049,9.1124,-36.4453,544191.3892,0.86011,-0.1553,0.42151,-0.24171,4.5291,36.6144,-0.41318,-0.19917,0.57215,0.67989,0.061487,5.9966,5.9376,
2016-05-17 10:28:47,07-Feb-2016 15:06:20,56B75D6C,1,488,2016020715,2,339,9,1,0.016811,17,1,0.0020339,3,116,151,153,0.84285,-0.18844,0.45256,-0.222,9,1,0.8428,-0.18858,0.45211,-0.22298,7.8222,31.3366,0.45573,0.1741,-0.55964,-0.66993,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1294,1,0,69.5004,5781137.1203,-3654712.4847,1064799.8659,4179.018,6137.6133,-1574.749,8.9806,-35.8649,544250.9604,0.86011,-0.1553,0.42151,-0.24171,4.5294,36.6142,-0.41319,-0.19917,0.57215,0.67989,0.12523,6.0092,5.9488,
2016-05-17 10:28:47,07-Feb-2016 15:06:30,56B75D76,1,480,2016020715,2,349,9,1,0.016865,15,1,0.0021703,3,116,151,153,0.84284,-0.18844,0.45261,-0.22194,9,1,0.84275,-0.18865,0.45214,-0.22305,7.8229,31.3296,0.45575,0.174,-0.55969,-0.6699,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1295,1,0,69.8348,5822579.1802,-3593116.9785,1048988.1624,4109.2006,6181.2222,-1587.5027,8.8478,-35.285,544309.9795,0.86011,-0.1553,0.42151,-0.24171,4.5298,36.614,-0.41319,-0.19916,0.57216,0.67989,0.14062,6.0142,5.9546,
2016-05-17 10:28:47,07-Feb-2016 15:06:40,56B75D80,1,492,2016020715,2,359,9,1,0.016969,17,1,0.0020411,3,116,151,153,0.84286,-0.18843,0.45259,-0.22192,9,1,0.84279,-0.18862,0.45212,-0.22298,7.8259,31.3337,0.45576,0.17409,-0.55964,-0.66991,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1296,1,0,70.1638,5863320.425,-3531089.3489,1033049.9417,4038.8908,6224.0859,-1600.0645,8.714,-34.7055,544368.4435,0.86011,-0.15531,0.42151,-0.24171,4.5301,36.6139,-0.41319,-0.19916,0.57216,0.67989,0.13445,6.0125,5.9523,
2016-05-17 10:28:48,07-Feb-2016 15:06:50,56B75D8A,1,468,2016020715,2,369,7,1,0.016853,15,1,0.0021214,3,116,151,153,0.8426,-0.18899,0.45238,-0.22287,7,1,0.84274,-0.18862,0.45218,-0.22302,7.8203,31.3263,0.45576,0.174,-0.55964,-0.66993,140,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457426.1297,1,0,70.4873,5903356.1393,-3468636.8246,1016987.067,3968.0969,6266.1996,-1612.4329,8.5791,-34.1266,544426.3502,0.86011,-0.15531,0.42151,-0.24171,4.5304,36.6137,-0.41319,-0.19916,0.57216,0.67989,0.053535,6.0084,5.9562,
