TimeOfProc,UTC,File,CRC,DataSize,MissionID,STEUMod,InternalTime,centroid_numStars,liebe_succeed,liebe_sraTime,liebe_possibleMatch,liebeAD_succeed,liebeAD_vfyTime,liebeAD_numStarsSRA,liebeAD_ID1,liebeAD_ID2,liebeAD_ID3,liebeAD_Qeci2stsCoarse_w,liebeAD_Qeci2stsCoarse_i,liebeAD_Qeci2stsCoarse_j,liebeAD_Qeci2stsCoarse_k,liebeAD_numStarsVfyAD,liebeAD_qualityliebeAD_Qeci2sts_w,liebeAD_Qeci2sts_i,liebeAD_Qeci2sts_j,liebeAD_Qeci2sts_k,liebeProc_boreRA,liebeProc_boreDEC,liebeProc_Qeci2sat_w,liebeProc_Qeci2sat_i,liebeProc_Qeci2sat_j,liebeProc_Qeci2sat_k,centThresh_maxInt,centThresh_areaLargerThan,liebe_cat,liebeTol_minStar,liebeTol_angDist,liebeTol_coneDist,vfyTol_minDist,vfyTol_minStar,vfyTol_minQuality,pred_jday,pred_canSTS,pred_isSSA,pred_ELA,pred_x_ECI,pred_y_ECI,pred_z_ECI,pred_vx_ECI,pred_vy_ECI,pred_vz_ECI,pred_lat,pred_long,pred_alt,pred_Qeci2sts_w,pred_Qeci2sts_i,pred_Qeci2sts_j,pred_Qeci2sts_k,pred_boreRA,pred_boreDEC,pred_Qeci2sat_w,pred_Qeci2sat_i,pred_Qeci2sat_j,pred_Qeci2sat_k,adVcoarse,coarseVpred,adVpred,
2016-04-27 18:27:09,27-Feb-2016 08:17:50,56D15BAE,1,488,2016022708,1,129,9,1,0.016634,7,1,0.011313,3,5736,5715,5692,0.19691,0.2374,-0.29619,0.90396,8,0.88889,0.19706,0.23747,-0.29599,0.90397,296.4423,45.3969,-0.39941,-0.41464,0.50806,0.64064,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8457,0,1,41.6096,-3649243.4509,-5846601.642,-555680.1416,6328.8793,-3763.7752,-1875.9207,-4.6838,-42.8298,536376.2193,0.21026,0.23785,-0.29962,0.89969,295.2901,45.0164,-0.3924,-0.4054,0.51084,0.64862,0.029058,1.6546,1.6447,
2016-04-27 18:27:09,27-Feb-2016 08:18:00,56D15BB8,1,504,2016022708,1,139,8,1,0.016605,7,1,0.010989,3,5736,5715,5692,0.19688,0.23732,-0.29596,0.90406,7,0.875,0.19726,0.23744,-0.29565,0.90405,296.4598,45.4327,-0.39955,-0.41439,0.50831,0.64052,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8458,0,1,41.8685,-3585735.2877,-5883885.9135,-574405.4894,6372.5587,-3692.955,-1869.079,-4.8396,-42.2591,536316.6169,0.21026,0.23785,-0.29962,0.89969,295.2902,45.0165,-0.3924,-0.4054,0.51084,0.64862,0.057994,1.6676,1.6365,
2016-04-27 18:27:10,27-Feb-2016 08:18:10,56D15BC2,1,504,2016022708,1,149,9,1,0.016548,7,1,0.011015,3,5736,5715,5692,0.19724,0.23744,-0.29574,0.90402,8,0.88889,0.19753,0.23758,-0.29551,0.904,296.4719,45.4359,-0.39962,-0.41408,0.50839,0.64061,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8459,0,1,42.1254,-3521793.9077,-5920459.8772,-593061.3609,6415.4701,-3621.6867,-1862.0108,-4.9949,-41.6882,536257.4966,0.21026,0.23785,-0.29962,0.89969,295.2903,45.0165,-0.3924,-0.4054,0.51084,0.64862,0.045781,1.635,1.6108,
2016-04-27 18:27:10,27-Feb-2016 08:18:20,56D15BCC,1,512,2016022708,1,159,7,1,0.017037,16,0,0.023132,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8461,0,1,42.3802,-3457427.5345,-5956318.8036,-611645.3455,6457.6077,-3549.9794,-1854.717,-5.1497,-41.117,536198.8628,0.21026,0.23785,-0.29962,0.89969,295.2904,45.0165,-0.3924,-0.4054,0.51084,0.64862,
2016-04-27 18:27:10,27-Feb-2016 08:18:30,56D15BD6,1,492,2016022708,1,169,7,1,0.016575,7,1,0.011793,3,5736,5715,5692,0.19761,0.23727,-0.29538,0.9041,6,0.85714,0.19814,0.23746,-0.29508,0.90404,296.4628,45.4864,-0.39963,-0.41352,0.50889,0.64058,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8462,0,1,42.633,-3392643.6727,-5991458.4924,-630155.266,6498.9667,-3477.8416,-1847.1983,-5.3038,-40.5455,536140.7192,0.21026,0.23785,-0.29962,0.89969,295.2904,45.0166,-0.3924,-0.4054,0.51084,0.64862,0.074081,1.6117,1.565,
2016-04-27 18:27:10,27-Feb-2016 08:18:40,56D15BE0,1,500,2016022708,1,179,8,1,0.016532,7,1,0.010953,3,5736,5715,5692,0.19805,0.23728,-0.29513,0.90408,8,1,0.19825,0.23742,-0.29502,0.90405,296.4573,45.4957,-0.39961,-0.41343,0.50898,0.64057,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8463,0,1,42.8837,-3327449.8714,-6025874.8184,-648588.9534,6539.5421,-3405.2817,-1839.4558,-5.4574,-39.9736,536083.0695,0.21026,0.23785,-0.29962,0.89969,295.2905,45.0166,-0.3924,-0.40541,0.51084,0.64862,0.030471,1.5739,1.557,
2016-04-27 18:27:10,27-Feb-2016 08:18:50,56D15BEA,1,572,2016022708,1,189,11,1,0.016554,7,1,0.011025,3,5736,5715,5692,0.19809,0.23705,-0.29495,0.90419,9,0.81818,0.1984,0.23709,-0.29464,0.90422,296.4473,45.5568,-0.39963,-0.41332,0.50943,0.64027,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8464,0,1,43.1323,-3261854.517,-6059563.3297,-666944.0251,6579.3287,-3332.3089,-1831.4904,-5.6103,-39.4015,536025.9177,0.21026,0.23785,-0.29962,0.89969,295.2906,45.0166,-0.3924,-0.40541,0.51084,0.64862,0.049775,1.5819,1.5647,
2016-04-27 18:27:11,27-Feb-2016 08:19:00,56D15BF4,1,568,2016022708,1,199,9,1,0.01649,7,1,0.011156,3,5736,5715,5692,0.19833,0.23698,-0.29484,0.9042,8,0.88889,0.19921,0.23724,-0.29444,0.90407,296.4333,45.5646,-0.39955,-0.41256,0.50972,0.64058,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8465,0,1,43.3787,-3195865.2589,-6092520.079,-685218.3308,6618.3218,-3258.9318,-1823.303,-5.7626,-38.829,535969.2672,0.21026,0.23785,-0.29962,0.89969,295.2907,45.0166,-0.3924,-0.40541,0.51084,0.64862,0.11594,1.5633,1.4864,
2016-04-27 18:27:11,27-Feb-2016 08:19:10,56D15BFE,1,540,2016022708,1,209,10,1,0.016854,7,1,0.011492,3,5736,5715,5692,0.19975,0.2374,-0.29434,0.90394,9,0.9,0.19962,0.2373,-0.29421,0.90404,296.4369,45.5826,-0.39959,-0.41215,0.50994,0.64064,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8466,0,1,43.623,-3129489.7884,-6124741.1956,-703409.7285,6656.5168,-3185.1589,-1814.8945,-5.9142,-38.2562,535913.1211,0.21026,0.23785,-0.29962,0.89969,295.2907,45.0167,-0.3924,-0.40541,0.51084,0.64862,0.027302,1.4327,1.4564,
2016-04-27 18:27:11,27-Feb-2016 08:19:20,56D15C08,1,536,2016022708,1,219,9,1,0.016836,7,1,0.010947,3,5736,5715,5692,0.19931,0.23705,-0.29428,0.90415,8,0.88889,0.1997,0.23714,-0.29401,0.90413,296.4328,45.6141,-0.39961,-0.41209,0.51017,0.64049,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8468,0,1,43.8649,-3062736.6457,-6156222.5103,-721515.8666,6693.9087,-3110.9998,-1806.2661,-6.0652,-37.683,535857.4831,0.21025,0.23785,-0.29962,0.89969,295.2908,45.0167,-0.3924,-0.40541,0.51084,0.64862,0.055385,1.4885,1.4628,
2016-04-27 18:27:11,27-Feb-2016 08:19:30,56D15C12,1,540,2016022708,1,229,10,1,0.016749,7,1,0.011263,3,5736,5715,5692,0.19926,0.23683,-0.29418,0.90425,9,0.9,0.19989,0.23698,-0.29385,0.90418,296.419,45.6415,-0.39956,-0.41195,0.51041,0.64041,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8469,0,1,44.1046,-2995613.6167,-6186960.3334,-739534.6238,6730.4931,-3036.4631,-1797.4187,-6.2154,-37.1095,535802.356,0.21025,0.23785,-0.29962,0.89969,295.2909,45.0167,-0.3924,-0.40541,0.51084,0.64862,0.083425,1.5041,1.4565,
2016-04-27 18:27:12,27-Feb-2016 08:19:40,56D15C1C,1,556,2016022708,1,239,9,1,0.016557,7,1,0.011044,3,5736,5715,5692,0.19942,0.23674,-0.294,0.90429,8,0.88889,0.20028,0.23698,-0.29361,0.90417,296.4191,45.6651,-0.39959,-0.41157,0.51067,0.64044,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.847,0,1,44.342,-2928128.5264,-6216951.0529,-757463.8875,6766.2657,-2961.5575,-1788.3534,-6.365,-36.5356,535747.7426,0.21025,0.23785,-0.29962,0.89969,295.2909,45.0167,-0.3924,-0.40541,0.51084,0.64861,0.11222,1.4992,1.4332,
2016-04-27 18:27:12,27-Feb-2016 08:19:50,56D15C26,1,544,2016022708,1,249,10,1,0.016567,7,1,0.011018,3,5736,5715,5692,0.20098,0.23703,-0.29342,0.90406,9,0.9,0.20053,0.23687,-0.29338,0.90422,296.4114,45.6957,-0.39958,-0.41134,0.51094,0.64037,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8471,0,1,44.5771,-2860290.0596,-6246190.7868,-775301.3399,6801.2219,-2886.2927,-1779.0712,-6.5138,-35.9613,535693.6463,0.21025,0.23785,-0.29962,0.8997,295.291,45.0168,-0.3924,-0.40541,0.51084,0.64861,0.056949,1.3761,1.425,
2016-04-27 18:27:12,27-Feb-2016 08:20:00,56D15C30,1,532,2016022708,1,259,8,1,0.017208,16,0,0.023309,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8472,0,1,44.8098,-2792106.1302,-6274676.1071,-793044.8907,6835.3574,-2810.6773,-1769.5734,-6.6618,-35.3867,535640.0695,0.21025,0.23785,-0.29962,0.8997,295.2911,45.0168,-0.39241,-0.40541,0.51084,0.64861,
2016-04-27 18:27:12,27-Feb-2016 08:20:10,56D15C3A,1,540,2016022708,1,269,10,1,0.017155,16,0,0.024005,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8473,1,1,45.04,-2723584.6886,-6302403.6646,-810692.4594,6868.6684,-2734.7203,-1759.861,-6.8091,-34.8117,535587.0145,0.21025,0.23785,-0.29962,0.8997,295.2911,45.0168,-0.39241,-0.40541,0.51084,0.64861,
2016-04-27 18:27:13,27-Feb-2016 08:20:20,56D15C44,1,564,2016022708,1,279,10,1,0.016739,7,1,0.011075,3,5736,5715,5692,0.20149,0.23651,-0.29312,0.90418,9,0.9,0.20114,0.23628,-0.29297,0.90437,296.3482,45.7812,-0.39933,-0.41097,0.51174,0.64013,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8475,1,1,45.2678,-2654734.5545,-6329369.8688,-828241.7642,6901.1503,-2658.4315,-1749.9353,-6.9556,-34.2363,535534.4842,0.21025,0.23785,-0.29962,0.8997,295.2912,45.0168,-0.39241,-0.40541,0.51084,0.64861,0.055724,1.3599,1.4108,
2016-04-27 18:27:13,27-Feb-2016 08:20:30,56D15C4E,1,584,2016022708,1,289,9,1,0.016589,6,1,0.0092105,3,5736,5715,5692,0.20039,0.23582,-0.29335,0.90453,9,1,0.20185,0.23622,-0.29279,0.90428,296.3131,45.8031,-0.39916,-0.41038,0.51212,0.64031,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8476,1,1,45.4931,-2585563.7611,-6355571.5571,-845690.7484,6932.7995,-2581.8197,-1739.7973,-7.1014,-33.6606,535482.4809,0.21025,0.23785,-0.29962,0.8997,295.2912,45.0168,-0.39241,-0.40541,0.51084,0.64861,0.18701,1.4665,1.3596,
2016-04-27 18:27:13,27-Feb-2016 08:20:40,56D15C58,1,556,2016022708,1,299,9,1,0.016764,7,1,0.011113,3,5736,5715,5692,0.20184,0.23608,-0.29289,0.90429,9,1,0.20193,0.23607,-0.29271,0.90433,296.2989,45.8222,-0.3991,-0.41035,0.51228,0.64023,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8477,1,1,45.7159,-2516080.3759,-6381005.647,-863037.3657,6963.6121,-2504.8939,-1729.4484,-7.2463,-33.0844,535431.0063,0.21025,0.23785,-0.29962,0.8997,295.2913,45.0169,-0.39241,-0.40541,0.51084,0.64861,0.022794,1.3567,1.3633,
2016-04-27 18:27:13,27-Feb-2016 08:20:50,56D15C62,1,540,2016022708,1,309,9,1,0.016682,6,1,0.0093651,3,5736,5715,5692,0.20228,0.23598,-0.29271,0.90428,9,1,0.20218,0.23583,-0.29253,0.9044,296.273,45.8586,-0.399,-0.41019,0.51262,0.64013,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8478,1,1,45.9361,-2446293.3436,-6405668.8434,-880279.3728,6993.5841,-2427.664,-1718.8897,-7.3903,-32.5078,535380.0632,0.21025,0.23785,-0.29962,0.8997,295.2914,45.0169,-0.39241,-0.40542,0.51084,0.64861,0.032039,1.3349,1.363,
2016-04-27 18:27:14,27-Feb-2016 08:21:00,56D15C6C,1,560,2016022708,1,319,9,1,0.017104,7,1,0.0111,3,5736,5715,5692,0.20242,0.23574,-0.29261,0.90434,9,1,0.20267,0.23571,-0.29236,0.90437,296.2455,45.8845,-0.39888,-0.40979,0.51296,0.64019,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8479,1,1,46.1538,-2376210.5257,-6429558.3474,-897414.8177,7022.7121,-2350.1388,-1708.1225,-7.5335,-31.9308,535329.6529,0.21024,0.23785,-0.29962,0.8997,295.2914,45.0169,-0.39241,-0.40542,0.51084,0.64861,0.041726,1.3378,1.3386,
2016-04-27 18:27:14,27-Feb-2016 08:21:10,56D15C76,1,528,2016022708,1,329,11,1,0.016454,6,1,0.0092383,3,5736,5715,5692,0.2026,0.23551,-0.29256,0.90438,10,0.90909,0.2024,0.23544,-0.29248,0.90447,296.2196,45.8938,-0.39875,-0.41015,0.51298,0.64002,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.848,1,1,46.3687,-2305840.9452,-6452671.0627,-914441.4842,7050.9924,-2272.3281,-1697.1483,-7.6759,-31.3535,535279.7778,0.21024,0.23785,-0.29962,0.8997,295.2915,45.0169,-0.39241,-0.40542,0.51084,0.64861,0.028721,1.3342,1.3611,
2016-04-27 18:27:14,27-Feb-2016 08:21:20,56D15C80,1,560,2016022708,1,339,9,1,0.01682,9,1,0.015157,3,5715,5736,5692,0.20342,0.23541,-0.2923,0.9043,8,0.88889,0.20303,0.23518,-0.2922,0.90448,296.1782,45.9408,-0.39857,-0.40967,0.51351,0.64001,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8481,1,1,46.5811,-2235192.8148,-6475004.2771,-931357.3765,7078.4215,-2194.2411,-1685.9682,-7.8173,-30.7756,535230.4393,0.21024,0.23785,-0.29962,0.8997,295.2915,45.0169,-0.39241,-0.40542,0.51084,0.64861,0.057127,1.2923,1.3416,
2016-04-27 18:27:14,27-Feb-2016 08:21:30,56D15C8A,1,580,2016022708,1,349,9,1,0.016731,9,1,0.013696,3,5715,5736,5692,0.20253,0.23488,-0.29248,0.90458,8,0.88889,0.20331,0.23505,-0.29207,0.9045,296.1575,45.9638,-0.39848,-0.40946,0.51376,0.64,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8483,1,1,46.7907,-2164274.3771,-6496555.3597,-948160.5103,7104.9962,-2115.887,-1674.5835,-7.9579,-30.1974,535181.6389,0.21024,0.23785,-0.29962,0.8997,295.2915,45.0169,-0.39241,-0.40542,0.51084,0.64861,0.10391,1.3707,1.3358,
2016-04-27 18:27:14,27-Feb-2016 08:21:40,56D15C94,1,524,2016022708,1,359,8,1,0.016544,9,1,0.013687,3,5715,5736,5692,0.2034,0.23487,-0.29233,0.90444,7,0.875,0.20338,0.23475,-0.2921,0.90455,296.1163,45.9838,-0.39828,-0.40953,0.51397,0.63992,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8484,1,1,46.9975,-2093094.764,-6517321.5161,-964848.7122,7130.7131,-2037.2758,-1662.9958,-8.0975,-29.6187,535133.3785,0.21024,0.23785,-0.29962,0.8997,295.2916,45.0169,-0.39241,-0.40542,0.51084,0.64861,0.032036,1.3132,1.3401,
2016-04-27 18:27:15,27-Feb-2016 08:21:50,56D15C9E,1,556,2016022708,1,369,10,1,0.016482,10,1,0.015237,3,5715,5736,5692,0.20371,0.23468,-0.2921,0.90449,10,1,0.20384,0.23461,-0.29189,0.90455,296.0909,46.0141,-0.39817,-0.40916,0.51432,0.63994,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8485,1,1,47.2016,-2021662.2842,-6537300.3079,-981420.0259,7155.5691,-1958.4167,-1651.2063,-8.2362,-29.0396,535085.6592,0.21024,0.23785,-0.29962,0.8997,295.2916,45.0169,-0.39241,-0.40542,0.51084,0.64861,0.030121,1.3166,1.329,
2016-04-27 18:27:15,27-Feb-2016 08:22:00,56D15CA8,1,576,2016022708,1,379,11,1,0.016611,9,1,0.014168,3,5715,5736,5692,0.2041,0.23448,-0.29201,0.90449,10,0.90909,0.20401,0.23433,-0.29185,0.90459,296.052,46.0395,-0.39799,-0.40912,0.51459,0.63986,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457445.8486,1,1,47.4029,-1949985.273,-6556489.3795,-997872.5071,7179.5612,-1879.3189,-1639.2165,-8.3739,-28.4601,535038.4821,0.21024,0.23785,-0.29962,0.8997,295.2917,45.0169,-0.39241,-0.40542,0.51084,0.64861,0.029001,1.3056,1.3329,
