TimeOfProc,UTC,File,CRC,DataSize,MissionID,STEUMod,InternalTime,centroid_numStars,liebe_succeed,liebe_sraTime,liebe_possibleMatch,liebeAD_succeed,liebeAD_vfyTime,liebeAD_numStarsSRA,liebeAD_ID1,liebeAD_ID2,liebeAD_ID3,liebeAD_Qeci2stsCoarse_w,liebeAD_Qeci2stsCoarse_i,liebeAD_Qeci2stsCoarse_j,liebeAD_Qeci2stsCoarse_k,liebeAD_numStarsVfyAD,liebeAD_qualityliebeAD_Qeci2sts_w,liebeAD_Qeci2sts_i,liebeAD_Qeci2sts_j,liebeAD_Qeci2sts_k,liebeProc_boreRA,liebeProc_boreDEC,liebeProc_Qeci2sat_w,liebeProc_Qeci2sat_i,liebeProc_Qeci2sat_j,liebeProc_Qeci2sat_k,centThresh_maxInt,centThresh_areaLargerThan,liebe_cat,liebeTol_minStar,liebeTol_angDist,liebeTol_coneDist,vfyTol_minDist,vfyTol_minStar,vfyTol_minQuality,pred_jday,pred_canSTS,pred_isSSA,pred_ELA,pred_x_ECI,pred_y_ECI,pred_z_ECI,pred_vx_ECI,pred_vy_ECI,pred_vz_ECI,pred_lat,pred_long,pred_alt,pred_Qeci2sts_w,pred_Qeci2sts_i,pred_Qeci2sts_j,pred_Qeci2sts_k,pred_boreRA,pred_boreDEC,pred_Qeci2sat_w,pred_Qeci2sat_i,pred_Qeci2sat_j,pred_Qeci2sat_k,adVcoarse,coarseVpred,adVpred,
2016-04-27 18:20:41,22-Jan-2016 12:19:49,56A21E65,1,552,2016012212,1,129,5,1,0.017188,29,1,0.027043,3,4947,4887,4933,0.46787,0.16896,-0.44589,0.74413,5,1,0.4665,0.16824,-0.44612,0.74501,258.6087,33.0478,-0.13161,-0.24626,0.53604,0.79668,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0138,0,0,35.8384,-6502532.5422,-1648310.7327,-1709516.9824,1986.3598,-7304.425,-545.217,-14.4684,-111.8142,545783.9647,0.4683,0.18001,-0.45662,0.7347,259.0024,31.21,-0.12856,-0.242,0.52173,0.8079,0.20603,2.0712,2.1698,
2016-04-27 18:20:41,22-Jan-2016 12:19:59,56A21E6F,1,512,2016012212,1,139,6,1,0.017058,31,1,0.027872,3,4966,4933,4887,0.46746,0.16846,-0.44602,0.74442,6,1,0.46703,0.1682,-0.44614,0.74468,258.5629,33.0471,-0.13127,-0.24577,0.5361,0.79684,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0139,0,0,36.3082,-6482278.1264,-1721255.1384,-1714866.0525,2064.4418,-7284.1628,-524.5679,-14.5139,-111.2092,545872.1965,0.4683,0.18002,-0.45662,0.7347,259.0026,31.2101,-0.12856,-0.242,0.52173,0.8079,0.066283,2.117,2.1456,
2016-04-27 18:20:42,22-Jan-2016 12:20:09,56A21E79,1,564,2016012212,1,149,5,1,0.017206,28,1,0.026781,3,4947,4887,4933,0.46795,0.16844,-0.44592,0.74418,5,1,0.46676,0.16782,-0.44612,0.74495,258.5453,33.0672,-0.13123,-0.24617,0.53634,0.79657,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.014,0,0,36.7773,-6461244.2163,-1793992.2503,-1720008.2929,2142.2724,-7263.0255,-503.8563,-14.5576,-110.6038,545959.4451,0.4683,0.18002,-0.45662,0.7347,259.0028,31.2102,-0.12856,-0.242,0.52173,0.8079,0.1787,2.108,2.1935,
2016-04-27 18:20:42,22-Jan-2016 12:20:19,56A21E83,1,524,2016012212,1,159,5,1,0.017193,29,1,0.026734,3,4947,4887,4933,0.46825,0.16849,-0.44577,0.74407,5,1,0.46686,0.16777,-0.44602,0.74496,258.5386,33.0825,-0.13123,-0.24607,0.53645,0.79653,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0141,0,0,37.2456,-6439433.2901,-1866513.6227,-1724943.1129,2219.8424,-7241.0155,-483.0847,-14.5995,-109.9983,546045.6979,0.4683,0.18002,-0.45662,0.7347,259.003,31.2103,-0.12856,-0.242,0.52173,0.8079,0.20867,2.1074,2.2037,
2016-04-27 18:20:42,22-Jan-2016 12:20:29,56A21E8D,1,552,2016012212,1,169,5,1,0.017471,29,1,0.027102,3,4947,4887,4933,0.46827,0.16828,-0.44572,0.74414,5,1,0.46694,0.16758,-0.44594,0.745,258.5179,33.1001,-0.13115,-0.24604,0.53662,0.79643,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0142,0,0,37.7131,-6416847.9066,-1938810.8329,-1729669.9438,2297.1431,-7218.1354,-462.2556,-14.6397,-109.3925,546130.9427,0.46829,0.18002,-0.45662,0.7347,259.0032,31.2103,-0.12857,-0.24201,0.52173,0.8079,0.19939,2.1306,2.2232,
2016-04-27 18:20:42,22-Jan-2016 12:20:39,56A21E97,1,568,2016012212,1,179,5,1,0.017474,29,1,0.027058,3,4947,4887,4933,0.4685,0.16826,-0.44575,0.74398,5,1,0.46694,0.16744,-0.44603,0.74498,258.4969,33.0966,-0.131,-0.24611,0.53666,0.79641,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0143,0,0,38.1797,-6393490.9914,-2010874.6136,-1734188.185,2374.1644,-7194.3883,-441.3716,-14.678,-108.7866,546215.1663,0.46829,0.18002,-0.45662,0.73471,259.0034,31.2104,-0.12857,-0.24201,0.52173,0.8079,0.23343,2.1211,2.2275,
2016-04-27 18:20:43,22-Jan-2016 12:20:49,56A21EA1,1,544,2016012212,1,189,6,1,0.017244,30,1,0.02775,3,4947,4887,4933,0.46827,0.168,-0.44585,0.74412,6,1,0.46718,0.16741,-0.44611,0.74478,258.4701,33.0872,-0.13078,-0.2459,0.53664,0.79652,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0145,0,0,38.6455,-6369365.2912,-2082696.5991,-1738497.3187,2450.8975,-7169.777,-420.435,-14.7145,-108.1804,546298.3568,0.46829,0.18002,-0.45662,0.73471,259.0036,31.2105,-0.12857,-0.24201,0.52173,0.8079,0.16466,2.1407,2.2109,
2016-04-27 18:20:43,22-Jan-2016 12:20:59,56A21EAB,1,540,2016012212,1,199,5,1,0.017337,29,1,0.027612,3,4947,4887,4933,0.46816,0.16792,-0.4459,0.74418,5,1,0.4666,0.1671,-0.44617,0.74518,258.4783,33.0944,-0.13088,-0.24659,0.53675,0.79622,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0146,0,0,39.1104,-6344473.6323,-2154268.4495,-1742596.8486,2527.3336,-7144.3044,-399.4485,-14.7493,-107.574,546380.5027,0.46829,0.18002,-0.45662,0.73471,259.0037,31.2105,-0.12857,-0.24201,0.52173,0.8079,0.23387,2.1477,2.2593,
2016-04-27 18:20:43,22-Jan-2016 12:21:09,56A21EB5,1,532,2016012212,1,209,7,1,0.017294,25,1,0.035771,3,4947,4878,4887,0.4679,0.16769,-0.44607,0.74429,7,1,0.4671,0.16731,-0.44615,0.74483,258.463,33.0873,-0.13073,-0.24602,0.53668,0.79647,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0147,0,0,39.5744,-6318819.2346,-2225580.9921,-1746486.2548,2603.4628,-7117.9737,-378.4146,-14.7822,-106.9675,546461.5915,0.46829,0.18002,-0.45662,0.73471,259.0039,31.2106,-0.12857,-0.24201,0.52173,0.8079,0.11951,2.1601,2.2195,
2016-04-27 18:20:43,22-Jan-2016 12:21:19,56A21EBF,1,560,2016012212,1,219,6,1,0.016851,30,1,0.026564,3,4966,4933,4887,0.46752,0.16734,-0.44599,0.74466,6,1,0.46706,0.16707,-0.44613,0.74492,258.442,33.1004,-0.13064,-0.24615,0.53684,0.79634,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0148,0,0,40.0374,-6292405.1103,-2296625.9502,-1750165.0926,2679.2764,-7090.7882,-357.3358,-14.8133,-106.3607,546541.6119,0.46829,0.18002,-0.45662,0.73471,259.0041,31.2107,-0.12857,-0.24201,0.52173,0.8079,0.070561,2.2141,2.2443,
2016-04-27 18:20:44,22-Jan-2016 12:21:29,56A21EC9,1,528,2016012212,1,229,6,1,0.017099,30,1,0.026754,3,4947,4887,4933,0.46833,0.16761,-0.44576,0.74422,6,1,0.46708,0.16693,-0.44605,0.74499,258.431,33.1166,-0.13061,-0.24616,0.53698,0.79624,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0149,0,0,40.4994,-6265234.35,-2367395.0754,-1753632.9391,2754.7656,-7062.751,-336.2145,-14.8426,-105.7538,546620.553,0.46829,0.18002,-0.45662,0.73471,259.0042,31.2107,-0.12857,-0.24201,0.52173,0.8079,0.18838,2.1812,2.2636,
2016-04-27 18:20:44,22-Jan-2016 12:21:39,56A21ED3,1,532,2016012212,1,239,5,1,0.017371,29,1,0.026699,3,4947,4887,4933,0.46798,0.1674,-0.4458,0.74447,5,1,0.4668,0.16672,-0.44614,0.74516,258.4266,33.1157,-0.1306,-0.24653,0.53703,0.79609,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.015,0,0,40.9603,-6237310.4643,-2437879.2994,-1756889.3555,2829.9208,-7033.8657,-315.0535,-14.87,-105.1468,546698.4031,0.46829,0.18002,-0.45662,0.73471,259.0044,31.2108,-0.12858,-0.24201,0.52173,0.8079,0.17978,2.2089,2.2866,
2016-04-27 18:20:44,22-Jan-2016 12:21:49,56A21EDD,1,536,2016012212,1,249,6,1,0.01675,4,1,0.0036049,3,4947,4966,4887,0.46725,0.16714,-0.44603,0.74485,6,1,0.46673,0.16681,-0.44602,0.74525,258.4481,33.1255,-0.13077,-0.24655,0.53704,0.79605,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0152,0,0,41.4203,-6208636.7273,-2508070.4433,-1759933.9705,2904.7333,-7004.1357,-293.8552,-14.8957,-104.5396,546775.1517,0.46829,0.18002,-0.45662,0.73471,259.0046,31.2108,-0.12858,-0.24201,0.52173,0.8079,0.084837,2.2399,2.2929,
2016-04-27 18:20:44,22-Jan-2016 12:21:59,56A21EE7,1,548,2016012212,1,259,6,1,0.017612,28,1,0.025418,3,4947,4887,4933,0.46763,0.16713,-0.44577,0.74477,6,1,0.46668,0.16659,-0.446,0.74535,258.4305,33.1386,-0.1307,-0.24667,0.53719,0.79593,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0153,0,0,41.8791,-6179216.4909,-2577960.3591,-1762766.4351,2979.1945,-6973.5646,-272.6221,-14.9194,-103.9322,546850.7884,0.46829,0.18002,-0.45661,0.73471,259.0047,31.2108,-0.12858,-0.24201,0.52173,0.8079,0.14319,2.2507,2.317,
2016-04-27 18:20:45,22-Jan-2016 12:22:09,56A21EF1,1,576,2016012212,1,269,6,1,0.017109,31,1,0.029109,3,4947,4887,4933,0.46761,0.16712,-0.44574,0.7448,6,1,0.46647,0.16648,-0.44601,0.74549,258.4334,33.1416,-0.13074,-0.24692,0.53723,0.79581,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0154,0,0,42.3368,-6149053.5524,-2647540.0926,-1765386.3918,3053.2949,-6942.1564,-251.357,-14.9414,-103.3248,546925.3022,0.46829,0.18002,-0.45661,0.73471,259.0049,31.2109,-0.12858,-0.24201,0.52173,0.8079,0.17154,2.2544,2.3353,
2016-04-27 18:20:45,22-Jan-2016 12:22:19,56A21EFB,1,540,2016012212,1,279,5,1,0.017165,29,1,0.025225,3,4947,4887,4933,0.46727,0.16695,-0.44583,0.745,5,1,0.46581,0.16617,-0.44609,0.74593,258.4469,33.1472,-0.13088,-0.24769,0.53732,0.79549,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0155,0,0,42.7933,-6118151.3187,-2716801.8492,-1767793.5527,3127.0263,-6909.9144,-230.0621,-14.9615,-102.7172,546998.6836,0.46829,0.18003,-0.45661,0.73471,259.005,31.2109,-0.12858,-0.24201,0.52173,0.8079,0.21956,2.2746,2.3897,
2016-04-27 18:20:45,22-Jan-2016 12:22:29,56A21F05,1,528,2016012212,1,289,5,1,0.01737,25,1,0.023023,3,4887,4933,4949,0.46824,0.16732,-0.44542,0.74455,5,1,0.46591,0.16608,-0.44601,0.74594,258.4351,33.1608,-0.13084,-0.24762,0.53744,0.79544,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0156,0,0,43.2486,-6086513.776,-2785736.7562,-1769987.615,3200.3791,-6876.8431,-208.7402,-14.9798,-102.1095,547070.9222,0.46829,0.18003,-0.45661,0.73471,259.0052,31.211,-0.12858,-0.24201,0.52172,0.8079,0.34841,2.2438,2.4002,
2016-04-27 18:20:45,22-Jan-2016 12:22:39,56A21F0F,1,500,2016012212,1,299,5,1,0.017531,26,1,0.023543,3,4887,4933,4949,0.4677,0.16697,-0.44538,0.74499,5,1,0.46561,0.16585,-0.44592,0.74623,258.4398,33.1819,-0.13095,-0.24798,0.53761,0.79519,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0157,0,0,43.7027,-6054144.6273,-2854336.8167,-1771968.3308,3273.345,-6842.9461,-187.3938,-14.9962,-101.5018,547142.0085,0.46829,0.18003,-0.45661,0.73471,259.0053,31.211,-0.12858,-0.24201,0.52172,0.8079,0.31358,2.2985,2.4445,
2016-04-27 18:20:46,22-Jan-2016 12:22:49,56A21F19,1,532,2016012212,1,309,6,1,0.017291,30,1,0.02679,3,4947,4887,4933,0.46708,0.16672,-0.44558,0.74532,6,1,0.4658,0.16601,-0.44587,0.7461,258.445,33.18,-0.13097,-0.24772,0.53756,0.79531,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0158,0,0,44.1555,-6021047.6507,-2922594.0695,-1773735.4746,3345.9156,-6808.2275,-166.0254,-15.0108,-100.8939,547211.9334,0.46828,0.18003,-0.45661,0.73471,259.0054,31.211,-0.12858,-0.24201,0.52172,0.8079,0.19311,2.3278,2.424,
2016-04-27 18:20:46,22-Jan-2016 12:22:59,56A21F23,1,548,2016012212,1,319,6,1,0.016452,3,1,0.0036366,3,4947,4966,4887,0.46629,0.16648,-0.44572,0.74578,6,1,0.46561,0.16605,-0.44573,0.74629,258.472,33.1954,-0.13121,-0.24786,0.53761,0.79519,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.016,0,0,44.607,-5987227.1124,-2990499.7714,-1775288.8256,3418.0815,-6772.6918,-144.6377,-15.0236,-100.286,547280.6872,0.46828,0.18003,-0.45661,0.73472,259.0056,31.211,-0.12858,-0.24201,0.52172,0.8079,0.10896,2.3723,2.444,
2016-04-27 18:20:46,22-Jan-2016 12:23:09,56A21F2D,1,548,2016012212,1,329,7,1,0.01679,4,1,0.0036557,3,4947,4966,4887,0.4659,0.16627,-0.44572,0.74607,7,1,0.46556,0.16601,-0.44572,0.74634,258.4728,33.1985,-0.13122,-0.24793,0.53763,0.79515,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0161,1,0,45.0571,-5952686.9671,-3058046.0464,-1776628.2105,3489.8346,-6736.3432,-123.2332,-15.0345,-99.678,547348.2612,0.46828,0.18003,-0.45661,0.73472,259.0057,31.2111,-0.12859,-0.24201,0.52172,0.8079,0.058217,2.4104,2.4513,
2016-04-27 18:20:46,22-Jan-2016 12:23:19,56A21F37,1,536,2016012212,1,339,4,0,0.016405,0,,,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0162,1,0,45.5059,-5917431.2434,-3125225.0564,-1777753.4782,3561.1664,-6699.1858,-101.8143,-15.0435,-99.07,547414.6469,0.46828,0.18003,-0.45661,0.73472,259.0058,31.2111,-0.12859,-0.24201,0.52172,0.8079,
2016-04-27 18:20:46,22-Jan-2016 12:23:29,56A21F41,1,392,2016012212,1,349,4,1,0.017333,30,0,0.041869,,,,,,,,,,,,,,,,,,,,,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0163,1,0,45.9532,-5881464.4828,-3192028.1975,-1778664.49,3632.068,-6661.2246,-80.3839,-15.0507,-98.462,547479.8356,0.46828,0.18003,-0.45661,0.73472,259.0059,31.2111,-0.12859,-0.24201,0.52172,0.8079,
2016-04-27 18:20:47,22-Jan-2016 12:23:39,56A21F4B,1,552,2016012212,1,359,6,1,0.017059,29,1,0.02638,3,4947,4887,4933,0.46563,0.16621,-0.44542,0.74643,6,1,0.46441,0.16553,-0.44569,0.74719,258.5127,33.2248,-0.13163,-0.24922,0.53785,0.79453,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0164,1,0,46.3991,-5844790.8871,-3258447.7229,-1779361.1473,3702.531,-6622.4638,-58.9445,-15.056,-97.8539,547543.8191,0.46828,0.18003,-0.45661,0.73472,259.0061,31.2111,-0.12859,-0.24201,0.52172,0.8079,0.18472,2.4589,2.5624,
2016-04-27 18:20:47,22-Jan-2016 12:23:49,56A21F55,1,568,2016012212,1,369,5,1,0.017284,28,1,0.026195,3,4947,4887,4933,0.46543,0.16617,-0.44535,0.74661,5,1,0.46385,0.16532,-0.44562,0.74762,258.5373,33.2419,-0.13187,-0.24983,0.53797,0.79422,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0165,1,0,46.8435,-5807414.7315,-3324475.9259,-1779843.3734,3772.5475,-6582.9081,-37.4984,-15.0595,-97.2458,547606.5899,0.46828,0.18003,-0.45661,0.73472,259.0062,31.2111,-0.12859,-0.24201,0.52172,0.8079,0.23752,2.4798,2.6204,
2016-04-27 18:20:47,22-Jan-2016 12:23:59,56A21F5F,1,556,2016012212,1,379,7,1,0.017356,28,1,0.031595,3,4947,4908,4887,0.46523,0.16607,-0.44525,0.74682,7,1,0.46363,0.16523,-0.44554,0.74783,258.5503,33.2568,-0.13201,-0.25007,0.53806,0.79406,204,3,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457410.0167,1,0,47.2863,-5769340.8273,-3390104.351,-1780111.1121,3842.1084,-6542.5625,-16.0484,-15.0612,-96.6377,547668.1397,0.46828,0.18003,-0.45661,0.73472,259.0063,31.2111,-0.12859,-0.24201,0.52172,0.8079,0.23972,2.5098,2.6511,
