TimeOfProc,UTC,File,CRC,DataSize,MissionID,STEUMod,InternalTime,centroid_numStars,liebe_succeed,liebe_sraTime,liebe_possibleMatch,liebeAD_succeed,liebeAD_vfyTime,liebeAD_numStarsSRA,liebeAD_ID1,liebeAD_ID2,liebeAD_ID3,liebeAD_Qeci2stsCoarse_w,liebeAD_Qeci2stsCoarse_i,liebeAD_Qeci2stsCoarse_j,liebeAD_Qeci2stsCoarse_k,liebeAD_numStarsVfyAD,liebeAD_quality,liebeAD_Qeci2sts_w,liebeAD_Qeci2sts_i,liebeAD_Qeci2sts_j,liebeAD_Qeci2sts_k,liebeProc_boreRA,liebeProc_boreDEC,liebeProc_Qeci2sat_w,liebeProc_Qeci2sat_i,liebeProc_Qeci2sat_j,liebeProc_Qeci2sat_k,centThresh_maxInt,centThresh_areaLargerThan,liebe_cat,liebeTol_minStar,liebeTol_angDist,liebeTol_coneDist,vfyTol_minDist,vfyTol_minStar,vfyTol_minQuality,pred_jday,pred_canSTS,pred_isSSA,pred_ELA,pred_x_ECI,pred_y_ECI,pred_z_ECI,pred_vx_ECI,pred_vy_ECI,pred_vz_ECI,pred_lat,pred_long,pred_alt,pred_Qeci2sts_w,pred_Qeci2sts_i,pred_Qeci2sts_j,pred_Qeci2sts_k,pred_boreRA,pred_boreDEC,pred_Qeci2sat_w,pred_Qeci2sat_i,pred_Qeci2sat_j,pred_Qeci2sat_k,adVcoarse,coarseVpred,adVpred,
2016-05-16 15:23:54,21-Feb-2016 01:47:15,56C91723,1,692,2016022101,2,129,10,1,0.017676,15,1,0.0035932,3,289,332,356,0.91212,-0.15643,0.35141,-0.14167,10,1,0.91226,-0.15543,0.35209,-0.14016,15.0843,44.7281,0.44035,0.31963,-0.54908,-0.63439,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5745,1,0,46.9357,6392318.2963,-1972277.155,-1753503.7536,2135.9083,7277.2708,-434.5804,-14.6882,165.8209,538892.1213,0.90852,-0.16085,0.35445,-0.15194,14.9142,44.1863,-0.43843,-0.30862,0.55701,0.63425,0.22236,1.3906,1.5701,
2016-05-16 15:23:54,21-Feb-2016 01:47:25,56C9172D,1,620,2016022101,2,139,8,1,0.017412,15,1,0.0038836,3,289,332,356,0.91212,-0.1567,0.35139,-0.14144,8,1,0.91229,-0.15552,0.35222,-0.13956,15.1259,44.7092,0.44077,0.31986,-0.54871,-0.63429,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5746,1,0,47.1643,6413291.5177,-1899386.6075,-1757743.4624,2058.6738,7300.6221,-413.3448,-14.7243,166.4285,538989.3365,0.90852,-0.16084,0.35444,-0.15194,14.914,44.1866,-0.43843,-0.30862,0.55701,0.63425,0.27172,1.4023,1.6231,
2016-05-16 15:23:55,21-Feb-2016 01:47:35,56C91737,1,680,2016022101,2,149,10,1,0.017375,14,1,0.0034033,3,289,332,356,0.9122,-0.15658,0.35164,-0.14045,10,1,0.91226,-0.15575,0.35223,-0.13952,15.159,44.6967,0.44094,0.3198,-0.54878,-0.63415,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5747,1,0,47.3901,6433491.1578,-1826266.9503,-1761770.5659,1981.1943,7323.0918,-392.0602,-14.7585,167.0363,539086.3391,0.90852,-0.16084,0.35444,-0.15194,14.9137,44.1869,-0.43843,-0.30863,0.55701,0.63425,0.15856,1.5004,1.6163,
2016-05-16 15:23:55,21-Feb-2016 01:47:45,56C91741,1,668,2016022101,2,159,9,1,0.017678,14,1,0.0036294,3,289,332,356,0.91213,-0.15688,0.35161,-0.14068,9,1,0.91224,-0.15593,0.35232,-0.13922,15.1965,44.6776,0.44125,0.31985,-0.54864,-0.63403,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5748,1,0,47.6131,6452914.8886,-1752926.7169,-1765584.6007,1903.4787,7344.6775,-370.7288,-14.7909,167.6443,539183.1157,0.90852,-0.16084,0.35444,-0.15194,14.9134,44.1872,-0.43843,-0.30863,0.55701,0.63425,0.21501,1.4653,1.6369,
2016-05-16 15:23:56,21-Feb-2016 01:47:55,56C9174B,1,676,2016022101,2,169,10,1,0.01774,14,1,0.0036795,3,289,332,356,0.91208,-0.15719,0.35154,-0.14077,10,1,0.91226,-0.15606,0.35232,-0.1389,15.2336,44.6701,0.4415,0.32,-0.5485,-0.6339,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5749,1,0,47.8333,6471560.2432,-1679375.3522,-1769185.0837,1825.537,7365.3763,-349.3537,-14.8215,168.2524,539279.6522,0.90853,-0.16083,0.35444,-0.15194,14.9131,44.1875,-0.43842,-0.30863,0.55701,0.63425,0.26645,1.4451,1.6648,
2016-05-16 15:23:56,21-Feb-2016 01:48:05,56C91755,1,716,2016022101,2,179,12,1,0.017769,32,1,0.0035476,3,280,332,289,0.91239,-0.15646,0.35212,-0.13813,12,1,0.91234,-0.15613,0.35227,-0.13848,15.2724,44.6732,0.44174,0.32028,-0.5483,-0.63376,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5751,1,0,48.0506,6489425.0845,-1605621.4411,-1772571.6039,1747.3783,7385.1859,-327.9371,-14.8503,168.8607,539375.9356,0.90853,-0.16083,0.35444,-0.15194,14.9128,44.1879,-0.43842,-0.30863,0.55701,0.63425,0.058229,1.738,1.7092,
2016-05-16 15:23:57,21-Feb-2016 01:48:15,56C9175F,1,740,2016022101,2,189,9,1,0.017842,16,1,0.003851,3,289,332,356,0.9122,-0.15719,0.35169,-0.13963,9,1,0.91232,-0.15624,0.35237,-0.13822,15.2971,44.6564,0.44198,0.32032,-0.54815,-0.6337,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5752,1,0,48.2651,6506507.3573,-1531673.5888,-1775743.7729,1669.0118,7404.1042,-306.4817,-14.8772,169.4692,539471.9532,0.90853,-0.16083,0.35444,-0.15194,14.9125,44.1882,-0.43842,-0.30864,0.557,0.63425,0.21041,1.5616,1.7295,
2016-05-16 15:23:57,21-Feb-2016 01:48:25,56C91769,1,744,2016022101,2,199,12,1,0.017789,13,1,0.0037278,3,289,332,363,0.91236,-0.15713,0.35165,-0.13876,12,1,0.91239,-0.1565,0.35217,-0.13798,15.3599,44.6659,0.44219,0.32052,-0.54821,-0.63341,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5753,1,0,48.4766,6522804.8962,-1457541.3161,-1778701.1904,1590.4476,7422.1288,-284.9902,-14.9023,170.0777,539567.691,0.90853,-0.16082,0.35444,-0.15193,14.9122,44.1885,-0.43842,-0.30864,0.557,0.63425,0.12921,1.6591,1.7507,
2016-05-16 15:23:58,21-Feb-2016 01:48:35,56C91773,1,744,2016022101,2,209,12,1,0.017678,12,1,0.003726,3,289,332,363,0.91229,-0.15738,0.35162,-0.139,12,1,0.91236,-0.15659,0.35227,-0.13776,15.3798,44.6501,0.4424,0.32055,-0.54807,-0.63336,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5754,1,0,48.6852,6538315.8382,-1383233.2733,-1781443.5207,1511.6948,7439.2575,-263.4651,-14.9255,170.6865,539663.1365,0.90853,-0.16082,0.35443,-0.15193,14.9119,44.1888,-0.43842,-0.30864,0.557,0.63426,0.18373,1.6255,1.7683,
2016-05-16 15:23:59,21-Feb-2016 01:48:45,56C9177D,1,740,2016022101,2,219,11,1,0.017642,15,1,0.0036666,3,289,332,356,0.91229,-0.15753,0.35162,-0.13886,11,1,0.9124,-0.1566,0.35226,-0.13753,15.396,44.6498,0.44253,0.32068,-0.54795,-0.63331,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5755,1,0,48.8907,6553038.4028,-1308758.1281,-1783970.4508,1432.7626,7455.4886,-241.9089,-14.9469,171.2953,539758.2774,0.90853,-0.16082,0.35443,-0.15193,14.9117,44.1891,-0.43841,-0.30865,0.557,0.63426,0.19937,1.6363,1.7927,
2016-05-16 15:23:59,21-Feb-2016 01:48:55,56C91787,1,716,2016022101,2,229,9,1,0.017691,12,1,0.0036777,3,289,332,363,0.91233,-0.15759,0.35167,-0.13838,9,1,0.91238,-0.15688,0.35232,-0.13718,15.4519,44.6294,0.44291,0.32076,-0.54782,-0.63311,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5756,1,0,49.0932,6566970.7283,-1234125.467,-1786281.6635,1353.6612,7470.8199,-220.3245,-14.9665,171.9042,539853.1001,0.90853,-0.16081,0.35443,-0.15193,14.9114,44.1894,-0.43841,-0.30865,0.557,0.63426,0.17658,1.6846,1.821,
2016-05-16 15:24:00,21-Feb-2016 01:49:05,56C91791,1,740,2016022101,2,239,9,1,0.017631,15,1,0.0037342,3,289,332,356,0.91235,-0.15761,0.35172,-0.13808,9,1,0.91245,-0.15668,0.35239,-0.13678,15.4464,44.6319,0.44303,0.32103,-0.54748,-0.63319,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5758,1,0,49.2926,6580111.2278,-1159343.9961,-1788376.8988,1274.3998,7485.2499,-198.7143,-14.9842,172.5132,539947.5927,0.90853,-0.16081,0.35443,-0.15193,14.9111,44.1898,-0.43841,-0.30865,0.557,0.63426,0.19907,1.7147,1.8697,
2016-05-16 15:24:00,21-Feb-2016 01:49:15,56C9179B,1,760,2016022101,2,249,11,1,0.017818,15,1,0.0036877,3,289,332,356,0.9123,-0.1579,0.35162,-0.13832,11,1,0.91246,-0.15686,0.35234,-0.13665,15.4813,44.6281,0.44318,0.32107,-0.5475,-0.63304,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5759,1,0,49.4889,6592458.397,-1084422.4362,-1790255.9193,1194.9876,7498.7768,-177.0809,-15,173.1223,540041.7431,0.90854,-0.16081,0.35443,-0.15193,14.9108,44.1901,-0.43841,-0.30865,0.557,0.63426,0.24023,1.683,1.8783,
2016-05-16 15:24:01,21-Feb-2016 01:49:25,56C917A5,1,732,2016022101,2,259,10,1,0.017648,14,1,0.0038875,3,289,332,356,0.91243,-0.15775,0.3517,-0.13745,10,1,0.91249,-0.15694,0.35232,-0.13637,15.5108,44.6264,0.44337,0.32123,-0.54738,-0.63293,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.576,1,0,49.6821,6604010.6801,-1009370.429,-1791918.4913,1115.4348,7511.399,-155.427,-15.014,173.7315,540135.5383,0.90854,-0.16081,0.35443,-0.15193,14.9105,44.1904,-0.4384,-0.30866,0.557,0.63426,0.16999,1.7806,1.9073,
2016-05-16 15:24:01,21-Feb-2016 01:49:35,56C917AF,1,748,2016022101,2,269,11,1,0.017919,33,1,0.0036032,3,280,332,289,0.91257,-0.1573,0.35215,-0.13591,11,1,0.91252,-0.15707,0.35231,-0.13608,15.5462,44.6211,0.4436,0.32137,-0.54726,-0.63281,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5761,1,0,49.872,6614766.7675,-934196.727,-1793364.4306,1035.7508,7523.1152,-133.7552,-15.0262,174.3408,540228.9667,0.90854,-0.1608,0.35443,-0.15193,14.9102,44.1907,-0.4384,-0.30866,0.55699,0.63426,0.038088,1.9522,1.936,
2016-05-16 15:24:02,21-Feb-2016 01:49:45,56C917B9,1,748,2016022101,2,279,11,1,0.017742,14,1,0.0036937,3,289,332,356,0.91247,-0.15781,0.35169,-0.13715,11,1,0.91255,-0.15698,0.35228,-0.13608,15.5362,44.6291,0.44353,0.32143,-0.54724,-0.63285,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5762,1,0,50.0587,6624725.4331,-858910.0948,-1794593.5755,955.9448,7533.9239,-112.068,-15.0365,174.9501,540322.0167,0.90854,-0.1608,0.35443,-0.15193,14.91,44.191,-0.4384,-0.30866,0.55699,0.63426,0.16958,1.8133,1.9395,
2016-05-16 15:24:03,21-Feb-2016 01:49:55,56C917C3,1,752,2016022101,2,289,9,1,0.01774,14,1,0.0035998,3,289,332,356,0.91251,-0.15786,0.35172,-0.13679,9,1,0.91258,-0.157,0.35234,-0.13566,15.5619,44.6213,0.44379,0.32163,-0.54697,-0.63279,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5763,1,0,50.2422,6633885.4282,-783520.2187,-1795605.7764,876.0271,7543.824,-90.3682,-15.0449,175.5594,540414.6759,0.90854,-0.1608,0.35442,-0.15193,14.9097,44.1913,-0.4384,-0.30866,0.55699,0.63427,0.1779,1.8511,1.9844,
2016-05-16 15:24:03,21-Feb-2016 01:50:05,56C917CD,1,760,2016022101,2,299,11,1,0.017554,13,1,0.0037423,3,289,332,363,0.91259,-0.15773,0.35186,-0.13597,11,1,0.91255,-0.15719,0.35233,-0.13566,15.588,44.612,0.44391,0.32156,-0.54706,-0.63267,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5764,1,0,50.4223,6642245.722,-708035.8882,-1796400.9249,796.007,7552.8143,-68.6584,-15.0515,176.1688,540506.9329,0.90854,-0.16079,0.35442,-0.15193,14.9094,44.1916,-0.4384,-0.30867,0.55699,0.63427,0.089409,1.941,1.9782,
2016-05-16 15:24:04,21-Feb-2016 01:50:15,56C917D7,1,756,2016022101,2,309,12,1,0.018575,33,1,0.0037487,3,280,332,289,0.91274,-0.15726,0.35221,-0.13463,12,1,0.91264,-0.15711,0.35231,-0.13518,15.6089,44.6185,0.4441,0.3219,-0.54676,-0.63262,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5766,1,0,50.5991,6649805.3675,-632465.9021,-1796978.9353,715.8938,7560.8938,-46.941,-15.0562,176.7781,540598.7768,0.90854,-0.16079,0.35442,-0.15193,14.9091,44.1919,-0.43839,-0.30867,0.55699,0.63427,0.067883,2.0951,2.0342,
2016-05-16 15:24:04,21-Feb-2016 01:50:25,56C917E1,1,744,2016022101,2,319,11,1,0.017562,16,1,0.0035974,3,289,332,356,0.91268,-0.15786,0.35177,-0.13544,11,1,0.91268,-0.15723,0.35224,-0.13499,15.6416,44.6206,0.44425,0.32203,-0.54673,-0.63248,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5767,1,0,50.7725,6656563.4243,-556819.9808,-1797339.7418,635.6978,7568.0616,-25.219,-15.059,177.3875,540690.1955,0.90854,-0.16079,0.35442,-0.15192,14.9089,44.1922,-0.43839,-0.30867,0.55699,0.63427,0.1037,1.9994,2.0537,
2016-05-16 15:24:05,21-Feb-2016 01:50:35,56C917EB,1,760,2016022101,2,329,11,1,0.017836,13,1,0.0037224,3,289,332,363,0.91263,-0.15809,0.35166,-0.13586,11,1,0.9127,-0.15737,0.35229,-0.13457,15.6835,44.6077,0.44458,0.3222,-0.54651,-0.63235,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5768,1,0,50.9426,6662519.1416,-481106.9414,-1797483.3121,555.4283,7574.317,-3.4947,-15.06,177.9969,540781.1782,0.90855,-0.16078,0.35442,-0.15192,14.9086,44.1926,-0.43839,-0.30867,0.55699,0.63427,0.18429,1.9502,2.0964,
2016-05-16 15:24:06,21-Feb-2016 01:50:45,56C917F5,1,724,2016022101,2,339,9,1,0.017604,14,1,0.0036847,3,289,332,356,0.91257,-0.15836,0.35158,-0.13613,9,1,0.91271,-0.15731,0.35233,-0.13444,15.6805,44.6066,0.44462,0.32227,-0.5464,-0.63238,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5769,1,0,51.1091,6667671.8523,-405335.6071,-1797409.6366,475.0947,7579.6592,18.2292,-15.0591,178.6063,540871.7143,0.90855,-0.16078,0.35442,-0.15192,14.9083,44.1929,-0.43839,-0.30868,0.55699,0.63427,0.24326,1.9164,2.1106,
2016-05-16 15:24:06,21-Feb-2016 01:50:55,56C917FF,1,748,2016022101,2,349,11,1,0.017701,34,1,0.0035564,3,280,332,289,0.91281,-0.15765,0.35216,-0.13379,11,1,0.91273,-0.15752,0.3523,-0.13416,15.7281,44.5993,0.44489,0.32239,-0.54632,-0.6322,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.577,1,0,51.2722,6672020.9253,-329515.7223,-1797118.7334,394.7074,7584.0877,39.95,-15.0564,179.2156,540961.7923,0.90855,-0.16078,0.35442,-0.15192,14.908,44.1932,-0.43839,-0.30868,0.55699,0.63427,0.048052,2.1793,2.1383,
2016-05-16 15:24:07,21-Feb-2016 01:51:05,56C91809,1,708,2016022101,2,359,8,1,0.017669,14,1,0.0035102,3,289,332,356,0.91264,-0.15843,0.35172,-0.13518,8,1,0.91273,-0.15758,0.35239,-0.13387,15.7494,44.5856,0.44512,0.32248,-0.54614,-0.63215,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5771,1,0,51.4318,6675565.9029,-253655.8165,-1796610.6437,314.2753,7587.602,61.6652,-15.0518,179.8249,541051.4023,0.90855,-0.16077,0.35441,-0.15192,14.9078,44.1935,-0.43838,-0.30868,0.55698,0.63427,0.1956,2.0167,2.1674,
2016-05-16 15:24:07,21-Feb-2016 01:51:15,56C91813,1,732,2016022101,2,369,8,1,0.017785,14,1,0.0036973,3,289,332,356,0.91269,-0.15854,0.35163,-0.13498,8,1,0.91277,-0.15771,0.3523,-0.13369,15.7828,44.59,0.44525,0.32261,-0.54613,-0.632,200,2,pattern_catalogue_doublestarM6_3_MUC4_5_PUC0_1,3,0.1,1.3,12,5,0.65,2457439.5773,1,0,51.5879,6678306.3606,-177765.644,-1795885.4414,233.8087,7590.2017,83.372,-15.0453,-179.5659,541140.533,0.90855,-0.16077,0.35441,-0.15192,14.9075,44.1938,-0.43838,-0.30868,0.55698,0.63427,0.19149,2.0402,2.1862,
